Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,SNDK,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,586.51,99,99,99,75,340.8800048828125,354.93499755859375,331.2300109863281,353.55999755859375
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,292.58,99,99,99,95,211.99000549316406,212.85000610351562,195.1199951171875,199.8800048828125
3,MU,Information Technology,Semiconductors,S&P 500,258.72,99,99,98,82,340.7099914550781,346.29998779296875,337.17999267578125,339.54998779296875
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,228.58,99,99,99,97,319.010009765625,322.0,298.94000244140625,308.260009765625
5,WBD,Communication Services,Broadcasting,S&P 500,209.34,99,99,98,96,28.290000915527344,28.770000457763672,28.219999313354492,28.59000015258789
6,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,189.85,99,98,96,88,202.5800018310547,205.3800048828125,199.8000030517578,203.0800018310547
7,ALB,Materials,Specialty Chemicals,S&P 500,188.07,98,97,82,41,160.0,164.8000030517578,157.2100067138672,161.57000732421875
8,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,178.16,98,98,90,10,225.61000061035156,226.75999450683594,219.30999755859375,222.47999572753906
9,FIX,Industrials,Construction & Engineering,S&P 500,174.25,98,98,98,94,1028.68994140625,1048.4300537109375,1005.6799926757812,1035.1199951171875
10,NEM,Materials,Gold,S&P 500,167.43,98,96,97,67,105.79000091552734,109.05999755859375,104.5,108.01000213623047
11,INSM,Health Care,Biotechnology,Nasdaq 100,162.95,98,98,98,94,175.07000732421875,178.75,173.33999633789062,176.0
12,HOOD,Financials,Investment Banking & Brokerage,S&P 500,155.11,97,99,99,99,120.05000305175781,120.0999984741211,116.55000305175781,116.97000122070312
13,CVNA,Consumer Discretionary,Automotive Retail,S&P 500,152.47,97,96,93,98,442.0,454.3599853515625,440.0,450.7799987792969
14,INTC,Information Technology,Semiconductors,S&P 500,149.3,97,98,97,34,40.18000030517578,44.56999969482422,40.119998931884766,42.630001068115234
15,GOOGL,Communication Services,Interactive Media & Services,S&P 500,145.09,97,96,92,51,314.3599853515625,326.1499938964844,314.19000244140625,321.9800109863281
16,APP,Information Technology,Application Software,S&P 500,144.89,97,97,99,99,618.0,643.5800170898438,611.0,632.9199829101562
17,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,144.73,96,95,84,86,1369.0699462890625,1380.0,1352.5400390625,1359.68994140625
18,GOOG,Communication Services,Interactive Media & Services,S&P 500,144.29,96,96,92,49,314.57000732421875,326.4649963378906,314.5,322.42999267578125
19,EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,143.65,96,92,84,70,297.8999938964844,300.4599914550781,295.69000244140625,297.17999267578125
20,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,141.57,96,96,72,57,292.0,295.25,290.0,292.20001220703125
21,PLTR,Information Technology,Application Software,S&P 500,139.41,96,97,99,99,179.8000030517578,187.27999877929688,177.66000366210938,181.67999267578125
22,IVZ,Financials,Asset Management & Custody Banks,S&P 500,138.87,95,94,94,70,28.100000381469727,28.149999618530273,27.43000030517578,27.690000534057617
23,GM,Consumer Discretionary,Automobile Manufacturers,S&P 500,138.55,95,94,64,62,82.0999984741211,82.69999694824219,81.58999633789062,81.91000366210938
24,APH,Information Technology,Electronic Components,S&P 500,138.12,95,95,96,95,139.6699981689453,140.3300018310547,137.9600067138672,138.91000366210938
25,GLW,Information Technology,Electronic Components,S&P 500,136.93,95,95,98,79,88.69999694824219,88.94999694824219,86.62000274658203,87.98999786376953
26,DG,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,136.65,95,89,58,84,145.0399932861328,146.0,142.82000732421875,143.50999450683594
27,DLTR,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,136.23,94,94,52,94,134.0,134.16000366210938,130.64999389648438,131.55999755859375
28,C,Financials,Diversified Banks,S&P 500,135.27,94,92,89,93,122.30999755859375,122.58000183105469,120.69999694824219,121.37000274658203
29,CHRW,Industrials,Air Freight & Logistics,S&P 500,135.25,94,93,88,39,167.47999572753906,167.60000610351562,161.9499969482422,166.72999572753906
30,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,135.19,94,94,96,99,132.5500030517578,133.4600067138672,129.86000061035156,130.97000122070312
31,HII,Industrials,Aerospace & Defense,S&P 500,134.93,94,93,83,63,369.8699951171875,374.260009765625,356.1400146484375,356.45001220703125
32,ASML,Technology,Industrial Machinery,Nasdaq 100,134.62,94,95,80,23,1227.449951171875,1235.760009765625,1222.0,1228.469970703125
33,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,134.55,93,95,92,81,623.0,625.0,595.780029296875,596.52001953125
34,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,133.63,93,93,85,64,545.8900146484375,547.219970703125,537.7000122070312,539.030029296875
35,INCY,Health Care,Biotechnology,S&P 500,133.19,93,85,87,52,107.87999725341797,112.29000091552734,107.87999725341797,110.56999969482422
36,AMD,Information Technology,Semiconductors,S&P 500,131.56,93,97,97,92,212.1300048828125,212.1300048828125,207.1699981689453,210.02000427246094
37,GS,Financials,Investment Banking & Brokerage,S&P 500,130.56,93,91,91,91,956.8800048828125,958.25,934.0,941.02001953125
38,GEV,Industrials,Heavy Electrical Equipment,S&P 500,129.91,92,94,96,99,686.0,686.989990234375,661.2999877929688,662.3200073242188
39,CAH,Health Care,Health Care Distributors,S&P 500,128.02,92,94,72,91,208.08999633789062,211.77000427246094,206.22000122070312,207.19000244140625
40,DD,Materials,Specialty Chemicals,S&P 500,127.76,92,88,44,43,43.45000076293945,43.47999954223633,42.599998474121094,43.22999954223633
41,IDXX,Health Care,Health Care Equipment,S&P 500,126.1,92,92,91,71,706.0800170898438,724.989990234375,704.719970703125,714.5499877929688
