,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,True,19,52,17,16,0,10,700.6870397243346,0.0,683.0556803920515
1,QQQ,True,19,41,5,17,0,0,643.02995040588,0.0,614.2135705456333
2,^VIX,False,16,55,35,0,16,0,0.0,19.821370885478547,0.0
3,ADBE,True,11,23,8,4,0,4,237.59282019688516,0.0,263.1007153884859
4,AMD,True,26,34,13,16,0,8,286.6575296737919,0.0,232.7463060828202
5,ABNB,True,13,21,12,9,0,7,136.55688358332569,0.0,126.83550798060497
6,ALNY,False,10,16,50,0,6,0,0.0,314.33037971289855,0.0
7,GOOGL,True,21,37,23,19,0,13,334.6348043392744,0.0,324.5607876356502
8,GOOG,True,21,37,21,19,0,12,333.0403966493938,0.0,325.15407120273176
9,AMZN,True,19,10,12,17,0,3,248.7800887518501,0.0,205.56130207329682
10,AEP,True,17,13,44,5,0,32,132.23287483084312,0.0,130.08113245694412
11,AMGN,False,4,12,24,0,3,0,0.0,341.1630841807185,0.0
12,ADI,True,19,23,38,17,0,33,369.09864811060083,0.0,339.04286087330524
13,AAPL,True,19,35,8,13,0,5,261.761513510554,0.0,263.16344649769263
14,AMAT,True,17,8,2,12,0,0,376.78076124321694,0.0,335.5871766360976
15,APP,True,13,18,10,7,0,4,422.43740401833674,0.0,442.6527514511203
16,ARM,True,32,8,18,17,0,12,171.72174206236843,0.0,120.76192594304771
17,ASML,True,17,26,39,4,0,26,1359.1933700876518,0.0,1430.9424343536202
18,ADSK,True,7,20,17,0,0,8,225.28500878034933,0.0,243.50555429039974
19,ADP,True,2,33,5,0,0,2,193.04411711129325,0.0,209.23303588378306
20,AXON,False,27,19,19,0,9,0,0.0,474.92992799581583,0.0
21,BKR,True,30,11,40,12,0,33,63.647469783447356,0.0,62.07010829396983
22,BKNG,False,6,13,5,0,10,0,0.0,177.47166777333587,0.0
23,AVGO,True,18,11,9,14,0,2,391.33066120823105,0.0,314.1514474496846
