Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,406.42,99,99,99,99,456.3900146484375,480.1099853515625,455.19000244140625,465.260009765625
2,CIEN,Information Technology,Communications Equipment,S&P 500,365.07,99,99,99,99,553.6300048828125,561.89501953125,539.72998046875,544.75
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,355.74,99,99,99,99,754.9949951171875,792.010009765625,752.5850219726562,771.010009765625
4,MU,Information Technology,Semiconductors,S&P 500,353.86,99,99,99,99,609.469970703125,651.739990234375,605.469970703125,640.2000122070312
5,INTC,Information Technology,Semiconductors,S&P 500,316.92,99,97,98,97,100.50499725341797,110.4800033569336,100.08000183105469,108.1500015258789
6,COHR,Information Technology,Electronic Components,S&P 500,241.7,99,98,98,97,325.0299987792969,345.44000244140625,324.8800048828125,335.7300109863281
7,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,230.07,98,99,99,99,120.6500015258789,120.9800033569336,116.55500030517578,117.33999633789062
8,FIX,Industrials,Construction & Engineering,S&P 500,228.86,98,98,97,98,1951.5,2003.6500244140625,1938.0001220703125,1967.239990234375
9,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,225.21,98,99,99,97,345.6000061035156,366.1300048828125,345.04010009765625,357.1000061035156
10,VRT,Industrials,Electrical Components & Equipment,S&P 500,205.24,98,98,92,95,334.07000732421875,341.1199951171875,330.72100830078125,341.0199890136719
11,MRVL,Technology,Semiconductors,Nasdaq 100,201.8,98,93,22,70,168.6999969482422,172.9810028076172,164.5800018310547,168.75
12,GLW,Information Technology,Electronic Components,S&P 500,195.62,97,98,97,96,164.42999267578125,170.1999969482422,160.32130432128906,162.10000610351562
13,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,194.49,97,97,98,98,266.8699951171875,279.989990234375,266.8699951171875,275.79998779296875
14,ALB,Materials,Specialty Chemicals,S&P 500,188.8,97,97,98,90,195.0,197.36000061035156,193.5,194.82000732421875
15,AMD,Information Technology,Semiconductors,S&P 500,185.88,97,92,87,97,351.42999267578125,359.57159423828125,344.8800048828125,355.260009765625
16,ON,Information Technology,Semiconductors,S&P 500,180.6,97,82,88,26,97.6500015258789,105.80999755859375,96.08000183105469,102.66999816894531
17,APA,Energy,Oil & Gas Exploration & Production,S&P 500,177.33,96,98,87,82,41.71099853515625,42.09000015258789,41.17499923706055,41.47999954223633
18,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,172.75,96,96,84,62,352.0,358.4800109863281,352.0,355.92999267578125
19,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,168.13,96,96,96,87,404.3900146484375,414.5,400.25,410.82000732421875
20,PWR,Industrials,Construction & Engineering,S&P 500,166.84,96,93,86,89,772.5999755859375,777.8350219726562,756.4299926757812,771.6099853515625
21,GEV,Industrials,Heavy Electrical Equipment,S&P 500,163.93,96,97,95,87,1093.5,1109.889892578125,1088.0,1095.2099609375
22,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,162.0,95,96,96,94,888.0999755859375,908.8900146484375,888.5399780273438,904.5900268554688
23,MPWR,Information Technology,Semiconductors,S&P 500,158.22,95,94,95,86,1594.4599609375,1607.864990234375,1557.050048828125,1588.1199951171875
24,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,158.11,95,95,26,74,215.02000427246094,217.39999389648438,210.93870544433594,216.32000732421875
25,WBD,Communication Services,Broadcasting,S&P 500,152.91,95,97,98,98,26.93000030517578,27.2450008392334,26.850000381469727,27.219999313354492
26,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,151.9,95,94,95,95,1747.6199951171875,1767.1925048828125,1716.0,1732.9000244140625
27,ARM,Technology,Semiconductors,Nasdaq 100,149.84,94,75,8,62,210.0,214.3300018310547,204.3249053955078,208.83999633789062
28,ADI,Information Technology,Semiconductors,S&P 500,145.52,94,88,92,52,397.6300048828125,405.6600036621094,393.19000244140625,404.7699890136719
29,GNRC,Industrials,Electrical Components & Equipment,S&P 500,145.06,94,87,72,29,259.8299865722656,267.1000061035156,258.510009765625,263.67999267578125
30,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,144.91,94,92,86,85,341.7699890136719,352.6731872558594,335.1700134277344,337.260009765625
31,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,144.28,94,96,90,90,251.55999755859375,255.32000732421875,249.64999389648438,253.4499969482422
32,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,143.79,93,94,93,81,41.84000015258789,42.185001373291016,41.589599609375,41.720001220703125
33,GOOGL,Communication Services,Interactive Media & Services,S&P 500,143.18,93,89,94,96,386.3489990234375,392.81988525390625,384.0199890136719,388.42999267578125
34,GOOG,Communication Services,Interactive Media & Services,S&P 500,141.0,93,88,94,96,381.1499938964844,388.9599914550781,380.3500061035156,384.2699890136719
35,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,139.93,93,90,93,89,683.5,689.2899780273438,655.9199829101562,674.8800048828125
36,CASY,Consumer Staples,Food Retail,S&P 500,139.7,93,92,86,77,856.010009765625,867.5599975585938,854.9400024414062,862.3499755859375
37,MCHP,Information Technology,Semiconductors,S&P 500,137.47,93,67,87,19,95.44999694824219,99.08000183105469,94.16999816894531,98.4800033569336
38,DOW,Materials,Commodity Chemicals,S&P 500,137.46,92,95,79,4,40.439998626708984,41.474998474121094,40.30500030517578,40.79999923706055
39,ASML,Technology,Industrial Machinery,Nasdaq 100,137.38,92,92,96,93,1432.1400146484375,1454.800048828125,1414.5400390625,1442.9200439453125
40,STLD,Materials,Steel,S&P 500,136.04,92,81,93,72,232.42999267578125,238.69000244140625,231.0,237.4600067138672
41,NUE,Materials,Steel,S&P 500,135.89,92,82,92,49,227.97000122070312,233.73500061035156,227.58999633789062,232.07000732421875
42,EME,Industrials,Construction & Engineering,S&P 500,135.81,92,89,89,86,935.780029296875,944.8499755859375,922.989990234375,933.27001953125
43,Q,Information Technology,Semiconductor Materials & Equipment,S&P 500,135.75,91,83,37,46,143.74000549316406,147.99000549316406,143.5,146.47000122070312
44,LYB,Materials,Specialty Chemicals,S&P 500,134.93,91,95,55,2,75.9000015258789,78.43000030517578,75.9000015258789,77.76000213623047
45,TXN,Information Technology,Semiconductors,S&P 500,134.37,91,57,80,12,280.4599914550781,282.4949951171875,275.5799865722656,281.0
46,AVGO,Information Technology,Semiconductors,S&P 500,134.3,91,84,68,94,421.6600036621094,433.3900146484375,419.3500061035156,427.3599853515625
47,TRGP,Energy,Oil & Gas Storage & Transportation,S&P 500,133.4,91,93,75,34,256.67999267578125,261.95001220703125,255.11000061035156,259.7200012207031
48,MPC,Energy,Oil & Gas Refining & Marketing,S&P 500,131.86,90,94,72,85,256.0,261.6099853515625,251.88999938964844,260.510009765625
49,MRNA,Health Care,Biotechnology,S&P 500,131.82,90,96,94,9,47.422000885009766,47.72999954223633,45.779998779296875,46.709999084472656
50,VTRS,Health Care,Pharmaceuticals,S&P 500,130.41,90,87,93,42,14.890000343322754,15.71500015258789,14.819999694824219,15.520000457763672
51,CF,Materials,Fertilizers & Agricultural Chemicals,S&P 500,128.97,90,95,57,36,126.0,129.0,125.54139709472656,128.0399932861328
52,DVN,Energy,Oil & Gas Exploration & Production,S&P 500,128.51,90,93,86,38,51.2400016784668,51.95000076293945,50.66999816894531,50.9900016784668
53,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,128.14,89,81,57,78,29.0,30.149999618530273,28.954999923706055,30.040000915527344
54,AKAM,Information Technology,Internet Services & Infrastructure,S&P 500,127.06,89,89,68,48,108.69000244140625,118.15499877929688,107.26499938964844,117.94000244140625
55,BKR,Energy,Oil & Gas Equipment & Services,S&P 500,126.67,89,90,85,75,69.01000213623047,69.2699966430664,67.66010284423828,67.77999877929688
56,SLB,Energy,Oil & Gas Equipment & Services,S&P 500,126.64,89,86,91,44,55.720001220703125,56.3849983215332,55.45000076293945,56.0
57,JBHT,Industrials,Cargo Ground Transportation,S&P 500,126.22,89,86,92,61,240.25999450683594,244.38999938964844,240.11000061035156,243.0399932861328
58,ROST,Consumer Discretionary,Apparel Retail,S&P 500,125.2,88,90,78,68,226.5500030517578,229.00999450683594,226.3800048828125,227.4199981689453
59,IRM,Real Estate,Other Specialized REITs,S&P 500,125.14,88,74,26,50,129.8000030517578,131.82000732421875,128.44500732421875,131.6999969482422
60,CNC,Health Care,Managed Health Care,S&P 500,125.04,88,16,22,13,53.4900016784668,54.75,52.869998931884766,52.97999954223633
61,NXPI,Information Technology,Semiconductors,S&P 500,124.55,88,23,48,27,291.989990234375,296.3900146484375,289.760009765625,292.3500061035156
62,ANET,Information Technology,Communications Equipment,S&P 500,124.38,88,82,60,77,177.0,177.11000061035156,169.9199981689453,170.22000122070312
63,BG,Consumer Staples,Agricultural Products & Services,S&P 500,123.82,87,94,91,82,127.9000015258789,133.92999267578125,128.14500427246094,130.3800048828125
64,DD,Materials,Specialty Chemicals,S&P 500,123.77,87,88,91,86,46.13999938964844,50.15999984741211,46.13999938964844,49.2400016784668
65,OXY,Energy,Oil & Gas Exploration & Production,S&P 500,123.73,87,93,47,23,59.625,60.029998779296875,59.18000030517578,59.34000015258789
66,FANG,Energy,Oil & Gas Exploration & Production,S&P 500,123.51,87,90,63,33,210.0,211.72999572753906,205.58999633789062,206.17999267578125
67,PSX,Energy,Oil & Gas Refining & Marketing,S&P 500,123.06,87,91,79,71,178.75999450683594,181.41000366210938,178.0800018310547,180.25999450683594
68,NEM,Materials,Gold,S&P 500,122.8,87,95,97,96,110.58999633789062,111.2699966430664,108.80000305175781,109.01000213623047
69,ADM,Consumer Staples,Agricultural Products & Services,S&P 500,121.28,86,86,78,60,76.2699966430664,81.75,75.62999725341797,79.19000244140625
70,FDX,Industrials,Air Freight & Logistics,S&P 500,120.91,86,89,94,55,357.0,365.54998779296875,357.0,362.75
71,CBOE,Financials,Financial Exchanges & Data,S&P 500,120.84,86,81,58,77,339.0899963378906,346.4750061035156,338.6650085449219,343.9800109863281
72,CTRA,Energy,Oil & Gas Exploration & Production,S&P 500,120.49,86,91,73,59,35.79999923706055,36.314998626708984,35.439998626708984,35.630001068115234
73,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,119.78,86,91,96,89,140.9199981689453,142.86000061035156,139.16000366210938,141.38999938964844
74,C,Financials,Diversified Banks,S&P 500,119.59,85,85,90,86,126.30999755859375,128.5800018310547,126.06999969482422,128.00999450683594
75,EQIX,Real Estate,Data Center REITs,S&P 500,118.25,85,85,32,38,1083.9442138671875,1089.5799560546875,1067.0699462890625,1078.4599609375
76,CSCO,Information Technology,Communications Equipment,S&P 500,118.1,85,76,78,72,93.81999969482422,94.71499633789062,93.37999725341797,94.30000305175781
77,IBKR,Financials,Investment Banking & Brokerage,S&P 500,117.67,85,73,75,90,82.4800033569336,84.625,82.4800033569336,83.91000366210938
78,STT,Financials,Asset Management & Custody Banks,S&P 500,117.41,85,78,76,81,148.77999877929688,150.3800048828125,148.0800018310547,148.67999267578125
79,HST,Real Estate,Hotel & Resort REITs,S&P 500,116.26,84,77,73,72,21.0,21.415000915527344,20.979999542236328,21.309999465942383
80,JCI,Industrials,Building Products,S&P 500,116.0,84,86,82,88,145.94000244140625,147.32000732421875,142.82000732421875,144.82000732421875
81,COP,Energy,Oil & Gas Exploration & Production,S&P 500,115.9,84,91,69,21,124.06999969482422,124.75,123.0199966430664,123.31999969482422
82,XOM,Energy,Integrated Oil & Gas,S&P 500,115.68,84,92,88,62,153.10000610351562,155.28500366210938,152.40699768066406,154.8800048828125
83,WST,Health Care,Health Care Supplies,S&P 500,115.25,84,51,19,55,302.5199890136719,310.0,300.4549865722656,309.9700012207031
84,BEN,Financials,Asset Management & Custody Banks,S&P 500,114.49,83,55,75,48,29.799999237060547,30.520000457763672,29.559999465942383,30.459999084472656
85,TGT,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,114.4,83,80,62,7,128.2100067138672,129.75,127.41000366210938,128.82000732421875
86,NTRS,Financials,Asset Management & Custody Banks,S&P 500,114.27,83,77,80,75,162.22000122070312,162.75999450683594,160.36000061035156,161.60000610351562
87,ETR,Utilities,Electric Utilities,S&P 500,114.24,83,85,49,79,117.0,118.11000061035156,116.72000122070312,117.36000061035156
88,HWM,Industrials,Aerospace & Defense,S&P 500,114.06,83,88,80,94,243.02999877929688,245.74000549316406,242.00999450683594,242.69000244140625
89,EBAY,Consumer Discretionary,Broadline Retail,S&P 500,113.86,82,75,52,68,107.5,108.05999755859375,104.59500122070312,105.26000213623047
90,IVZ,Financials,Asset Management & Custody Banks,S&P 500,113.84,82,72,89,87,26.219999313354492,27.06999969482422,26.065000534057617,26.829999923706055
91,CSX,Industrials,Rail Transportation,S&P 500,113.71,82,81,73,53,44.97999954223633,45.2400016784668,44.619998931884766,45.029998779296875
92,EOG,Energy,Oil & Gas Exploration & Production,S&P 500,113.49,82,86,36,18,140.67999267578125,142.85000610351562,140.00999450683594,140.82000732421875
93,BK,Financials,Asset Management & Custody Banks,S&P 500,113.42,82,82,78,85,132.02999877929688,133.35000610351562,131.5,132.36000061035156
94,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,112.72,81,76,70,57,348.2799987792969,357.9100036621094,348.010009765625,354.5199890136719
95,CFG,Financials,Regional Banks,S&P 500,112.28,81,83,92,75,63.77000045776367,64.70999908447266,63.65999984741211,64.36000061035156
96,FCX,Materials,Copper,S&P 500,111.51,81,90,95,39,57.0099983215332,57.97999954223633,56.244998931884766,57.68000030517578
97,MS,Financials,Investment Banking & Brokerage,S&P 500,111.18,81,71,76,83,189.3350067138672,190.4499969482422,187.94500732421875,189.25
98,WAB,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,111.07,81,84,74,57,263.7699890136719,266.875,262.7699890136719,263.44000244140625
99,BIIB,Health Care,Biotechnology,S&P 500,111.03,81,70,91,69,187.3800048828125,189.69000244140625,186.00010681152344,189.1300048828125
100,ROK,Industrials,Electrical Components & Equipment,S&P 500,110.9,80,62,79,86,454.5,454.6650085449219,431.1000061035156,435.92999267578125
101,WMB,Energy,Oil & Gas Storage & Transportation,S&P 500,110.68,80,84,65,62,75.19499969482422,77.41000366210938,75.2301025390625,76.12000274658203
