,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,True,4,52,17,2,0,10,647.7380743653339,0.0,683.0556806032002
1,QQQ,True,4,41,5,2,0,0,575.2658991939688,0.0,614.2135705605083
2,^VIX,False,1,55,35,0,16,0,0.0,19.821370885478547,0.0
3,ADBE,False,19,8,40,0,4,0,0.0,263.1007153884859,0.0
4,AMD,True,11,34,13,3,0,8,206.31276886317534,0.0,232.7463060828202
5,ABNB,False,19,12,27,0,7,0,0.0,126.83550798060497,0.0
6,ALNY,True,11,50,3,4,0,0,305.26307527199367,0.0,378.6680159209362
7,GOOGL,True,6,37,23,4,0,13,291.4140732716389,0.0,324.5607876340718
8,GOOG,True,6,37,21,4,0,12,291.2474155564539,0.0,325.15407120273164
9,AMZN,True,4,10,12,2,0,3,206.41046320142158,0.0,205.56130207329682
10,AEP,True,2,13,44,0,0,32,129.83175280725592,0.0,130.08113245694472
11,AMGN,True,1,24,39,0,0,19,336.75092739206815,0.0,370.43719893999935
12,ADI,True,4,23,38,2,0,33,316.79627418248845,0.0,339.0428608737648
13,AAPL,True,4,35,8,0,0,5,246.75402365801529,0.0,263.1634464977558
14,AMAT,True,2,8,2,0,0,0,338.52345061718034,0.0,335.5871766361039
15,APP,False,16,10,41,0,4,0,0.0,442.6527514511203,0.0
16,ARM,True,17,8,18,5,0,12,124.22285898368195,0.0,120.76192594304771
17,ASML,True,2,26,39,0,0,26,1270.6646525360652,0.0,1434.0678907159147
18,TEAM,False,12,12,25,0,2,0,0.0,72.03954237476532,0.0
19,ADSK,False,12,17,38,0,8,0,0.0,243.50555429039974,0.0
20,ADP,False,20,5,26,0,2,0,0.0,209.23303588378312,0.0
21,AXON,False,12,19,19,0,9,0,0.0,474.92992799581583,0.0
22,BKR,True,15,11,40,6,0,33,58.370038269090315,0.0,62.07010829397106
23,BKNG,True,4,5,16,2,0,6,163.3252818465777,0.0,165.20047092960343
24,AVGO,True,3,11,9,1,0,2,315.5865618618663,0.0,314.1514474494151
25,CDNS,False,49,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,False,22,26,12,0,12,0,0.0,222.24213821111496,0.0
27,CTAS,False,20,23,7,0,8,0,0.0,193.88108843765912,0.0
28,CSCO,True,2,6,3,0,0,1,78.09100096975448,0.0,77.09814099190243
29,CCEP,True,2,23,31,0,0,28,90.61397300258322,0.0,104.41063370810626
30,CTSH,False,46,65,78,0,43,0,0.0,81.49819214048131,0.0
31,CMCSA,False,20,59,65,0,28,0,0.0,30.12819578828708,0.0
