ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AES,2026-06-17,2026-07-10,2026-07-13,14.6147,14.4086,-1.41%,15.027,14.4086,PENDING,,,14.85,7.35,0.27,0.27,0.68,2.37,7.67,18.73
ANET,2026-07-17,2026-08-04,2026-08-05,210.19,158.2608,-24.71%,314.0484,158.2608,PENDING,,,205.7,56.99,1.1,4.13,9.33,27.18,57.26,41.47
AXON,2026-06-18,2026-06-30,2026-07-01,580.52,405.2571,-30.19%,931.0459,405.2571,PENDING,,,445.0,-21.65,-1.24,-5.0,-25.53,-2.57,-2.54,-42.65
BBY,2026-08-03,2026-09-14,2026-09-15,94.0135,83.4833,-11.20%,115.0739,83.4833,PENDING,,,91.0,41.34,0.22,-0.54,5.12,18.45,50.99,32.51
BIIB,2026-07-08,2026-08-19,2026-08-20,217.98,198.9606,-8.73%,256.0188,198.9606,PENDING,,,226.36,28.62,-0.51,4.79,3.78,13.41,23.06,60.93
BMY,2026-05-28,2026-07-16,2026-07-17,60.87,56.0994,-7.84%,70.4112,56.0994,PENDING,,,61.5,17.87,0.57,-3.3,-8.59,13.08,9.49,43.29
BRK.B,2026-07-08,2026-08-03,2026-08-04,512.07,494.4799,-3.44%,547.2501,494.4799,PENDING,,,505.18,0.5,-0.39,-2.81,0.17,2.1,5.39,2.32
COP,2026-05-07,2026-08-20,2026-08-21,134.89,113.1493,-16.12%,178.3714,113.1493,PENDING,,,129.34,41.21,0.98,-2.41,-3.01,21.78,1.41,45.0
COR,2026-08-04,2026-08-06,2026-08-07,323.3729,301.3063,-6.82%,367.5061,301.3063,PENDING,,,309.87,-7.71,-0.77,-2.71,-4.29,9.14,-4.91,8.12
CRM,2026-07-09,2026-08-27,2026-08-28,250.0301,157.0073,-37.20%,436.0759,157.0073,PENDING,,,238.22,-9.46,0.27,-4.75,14.15,56.22,31.05,-3.78
DASH,2026-05-13,2026-07-02,2026-07-06,191.93,148.3942,-22.68%,279.0017,148.3942,PENDING,,,187.53,-17.2,-0.92,-4.69,-18.13,5.4,21.2,-28.63
DE,2026-05-15,2026-06-25,2026-06-26,621.16,554.8944,-10.67%,753.6911,554.8944,PENDING,,,694.94,50.09,-2.05,3.8,7.14,15.98,19.86,50.02
DELL,2026-07-15,2026-08-12,2026-08-13,499.68,399.0268,-20.14%,700.9865,399.0268,PENDING,,,536.02,329.71,-2.51,-8.9,18.72,31.13,192.68,304.09
DGX,2026-07-14,2026-07-23,2026-07-24,228.0,202.4275,-11.22%,279.145,202.4275,PENDING,,,236.59,38.12,1.54,-4.25,-2.99,16.96,21.68,30.35
DIS,2026-06-03,2026-08-24,2026-08-25,110.5,98.565,-10.80%,134.3699,98.565,PENDING,,,105.56,-6.51,2.03,-1.34,-4.57,5.19,10.35,-4.86
DXCM,2026-06-22,2026-07-31,2026-08-03,85.25,68.749,-19.36%,118.252,68.749,PENDING,,,87.47,31.79,-0.3,0.15,-3.94,25.41,31.34,25.84
EMR,2026-07-08,2026-08-03,2026-08-04,155.4727,133.9629,-13.84%,198.4924,133.9629,PENDING,,,156.14,18.98,1.0,7.07,-0.91,10.77,20.86,19.39
EOG,2026-05-07,2026-08-20,2026-08-21,152.29,128.2971,-15.75%,200.2757,128.2971,PENDING,,,142.86,39.43,0.72,-1.43,-4.89,7.04,1.76,28.09
EXPE,2026-04-29,2026-07-28,2026-07-29,291.1203,233.9164,-19.65%,405.5283,233.9164,PENDING,,,261.75,-7.08,1.05,-8.79,-22.71,-0.01,10.84,17.98
FDS,2026-06-18,2026-07-28,2026-07-29,282.5951,216.2752,-23.47%,415.2348,216.2752,PENDING,,,271.25,-5.23,-2.93,-1.87,-10.82,25.79,38.6,-6.6
FFIV,2026-07-16,2026-09-21,2026-09-23,453.92,402.7971,-11.26%,556.1659,402.7971,PENDING,,,446.55,74.94,-2.07,5.42,17.81,16.05,54.49,35.24
FTNT,2026-06-09,2026-06-26,2026-06-29,152.97,135.3961,-11.49%,188.1179,135.3961,PENDING,,,178.67,125.0,-0.04,4.02,17.55,22.98,125.2,110.18
GEN,2026-06-22,2026-08-03,2026-08-04,28.0464,22.5867,-19.47%,38.9656,22.5867,PENDING,,,23.07,-13.86,-12.05,-24.73,-20.75,-1.65,17.83,-18.41
GM,2026-05-19,2026-05-27,2026-05-28,83.247,71.5815,-14.01%,106.578,71.5815,PENDING,,,80.57,-0.27,-3.82,-4.41,-7.18,2.26,5.67,38.02
