Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,366.4,99,99,99,99,292.07000732421875,319.20001220703125,289.0299987792969,316.92999267578125
2,CIEN,Information Technology,Communications Equipment,S&P 500,358.74,99,99,99,98,373.1199951171875,416.760009765625,371.0,412.5799865722656
3,MU,Information Technology,Semiconductors,S&P 500,277.26,99,99,99,96,424.9700012207031,457.2200012207031,421.1099853515625,444.2699890136719
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,255.39,99,99,99,99,396.1600036621094,437.4599914550781,388.3700866699219,434.6000061035156
5,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,242.33,99,99,98,90,285.8900146484375,304.25,283.4599914550781,302.3999938964844
6,FIX,Industrials,Construction & Engineering,S&P 500,228.56,99,99,98,98,1384.5999755859375,1463.166015625,1371.1500244140625,1444.5999755859375
7,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,198.66,98,98,98,96,218.1699981689453,235.13999938964844,215.0,233.99000549316406
8,GLW,Information Technology,Electronic Components,S&P 500,194.38,98,98,95,97,125.95999908447266,134.24989318847656,123.9000015258789,133.0800018310547
9,ALB,Materials,Specialty Chemicals,S&P 500,177.16,98,98,99,67,158.57000732421875,164.64500427246094,155.0800018310547,163.25999450683594
10,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,174.42,98,98,93,71,340.739990234375,359.04998779296875,338.0899963378906,357.2099914550781
11,MRNA,Health Care,Biotechnology,S&P 500,173.32,98,97,71,2,51.0099983215332,52.880001068115234,51.0099983215332,52.369998931884766
12,GEV,Industrials,Heavy Electrical Equipment,S&P 500,165.52,97,96,94,98,841.5,878.1799926757812,829.9500122070312,877.3900146484375
13,APA,Energy,Oil & Gas Exploration & Production,S&P 500,163.51,97,87,72,79,37.0,39.029998779296875,36.92499923706055,38.060001373291016
14,WBD,Communication Services,Broadcasting,S&P 500,162.99,97,98,99,99,27.354999542236328,27.69499969482422,27.290000915527344,27.6299991607666
15,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,156.52,97,89,78,53,280.0950012207031,293.1300048828125,276.0799865722656,290.2099914550781
16,INTC,Information Technology,Semiconductors,S&P 500,154.55,97,96,95,95,43.994998931884766,46.439998626708984,43.650001525878906,46.18000030517578
17,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,154.24,96,86,71,92,241.77999877929688,247.72999572753906,240.57000732421875,242.07000732421875
18,TPL,Energy,Oil & Gas Exploration & Production,S&P 500,152.42,96,88,10,10,528.8400268554688,539.5599975585938,520.4099731445312,532.52001953125
19,PWR,Industrials,Construction & Engineering,S&P 500,152.26,96,94,82,85,561.7999877929688,580.8400268554688,558.580078125,577.9500122070312
20,HII,Industrials,Aerospace & Defense,S&P 500,152.17,96,97,94,83,418.2099914550781,423.03009033203125,410.2799987792969,418.4200134277344
21,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,150.67,96,97,93,86,676.489990234375,693.4600219726562,669.0,688.6500244140625
22,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,149.9,95,96,94,93,1437.6400146484375,1517.93994140625,1420.2900390625,1511.52001953125
23,ASML,Technology,Industrial Machinery,Nasdaq 100,149.15,95,97,87,85,1315.239990234375,1372.4599609375,1310.3699951171875,1366.3900146484375
24,CF,Materials,Fertilizers & Agricultural Chemicals,S&P 500,145.11,95,70,22,49,128.6699981689453,131.49000549316406,125.0,125.55999755859375
25,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,143.36,95,93,73,47,36.290000915527344,37.27000045776367,35.779998779296875,36.93000030517578
26,LYB,Materials,Specialty Chemicals,S&P 500,140.28,95,49,2,2,76.38999938964844,77.36000061035156,71.69999694824219,74.56999969482422
27,DOW,Materials,Commodity Chemicals,S&P 500,139.27,94,77,9,1,38.0099983215332,38.58000183105469,37.06999969482422,37.4900016784668
28,BG,Consumer Staples,Agricultural Products & Services,S&P 500,139.04,94,93,76,32,123.30000305175781,124.48999786376953,121.20010375976562,122.04000091552734
29,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,138.57,94,96,94,97,138.86000061035156,143.25999450683594,137.27999877929688,142.8000030517578
30,FDX,Industrials,Air Freight & Logistics,S&P 500,137.22,94,95,78,29,345.55999755859375,356.6700134277344,344.19000244140625,356.1099853515625
31,CHRW,Industrials,Air Freight & Logistics,S&P 500,136.08,94,95,95,90,169.2899932861328,175.73500061035156,168.1230010986328,174.80999755859375
32,EME,Industrials,Construction & Engineering,S&P 500,135.94,94,93,76,91,726.3200073242188,757.239990234375,723.489990234375,751.3300170898438
33,LHX,Industrials,Aerospace & Defense,S&P 500,135.45,93,92,76,87,364.3299865722656,366.7900085449219,356.4800109863281,363.70001220703125
34,ROST,Consumer Discretionary,Apparel Retail,S&P 500,134.96,93,86,89,59,207.25999450683594,211.4600067138672,206.6300048828125,210.66000366210938
35,NEM,Materials,Gold,S&P 500,134.54,93,97,98,98,96.19999694824219,99.79000091552734,95.79000091552734,99.19999694824219
36,MPC,Energy,Oil & Gas Refining & Marketing,S&P 500,133.79,93,59,49,88,237.52999877929688,242.97999572753906,234.7100067138672,235.77999877929688
37,PSX,Energy,Oil & Gas Refining & Marketing,S&P 500,133.07,93,73,54,77,174.3699951171875,179.0,173.25,178.33999633789062
38,XOM,Energy,Integrated Oil & Gas,S&P 500,132.42,92,87,55,48,158.25999450683594,159.55999755859375,154.83999633789062,158.16000366210938
39,GNRC,Industrials,Electrical Components & Equipment,S&P 500,132.36,92,94,19,68,197.0,202.22999572753906,192.00010681152344,200.85000610351562
40,BKR,Energy,Oil & Gas Equipment & Services,S&P 500,132.09,92,90,47,89,57.099998474121094,60.77000045776367,56.52000045776367,60.709999084472656
41,GOOGL,Communication Services,Interactive Media & Services,S&P 500,131.99,92,91,96,94,304.0050048828125,308.0400085449219,302.3500061035156,307.1300048828125
42,MPWR,Information Technology,Semiconductors,S&P 500,131.61,92,94,87,87,1041.4599609375,1104.0955810546875,1033.93994140625,1092.68994140625
43,AMD,Information Technology,Semiconductors,S&P 500,131.51,91,84,97,80,195.03199768066406,205.8800048828125,192.8300018310547,205.27000427246094
44,DVN,Energy,Oil & Gas Exploration & Production,S&P 500,131.32,91,82,58,49,48.375,49.83000183105469,48.279998779296875,48.790000915527344
45,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,130.6,91,94,92,87,531.3099975585938,543.0999755859375,528.87451171875,540.239990234375
46,GOOG,Communication Services,Interactive Media & Services,S&P 500,130.54,91,90,96,94,303.2099914550781,306.67999267578125,301.0,305.7300109863281
