,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,True,9,52,17,7,0,10,671.953519996969,0.0,683.0556806032728
1,QQQ,True,9,41,5,7,0,0,604.4747253644994,0.0,614.213570560519
2,^VIX,False,6,55,35,0,16,0,0.0,19.821370885478547,0.0
3,ADBE,True,1,23,8,0,0,4,229.3509183080523,0.0,263.1007153884859
4,AMD,True,16,34,13,8,0,8,233.85961857953217,0.0,232.7463060828202
5,ABNB,True,3,21,12,1,0,7,125.90073407256297,0.0,126.83550798060497
6,ALNY,True,16,50,3,6,0,0,314.33037971289855,0.0,378.6680159209362
7,GOOGL,True,11,37,23,9,0,13,312.7878838176777,0.0,324.5607876356506
8,GOOG,True,11,37,21,9,0,12,311.53459441565155,0.0,325.1540712027309
9,AMZN,True,9,10,12,7,0,3,228.82317978054613,0.0,205.56130207329682
10,AEP,True,7,13,44,3,0,32,131.33323507551256,0.0,130.0811324569442
11,AMGN,True,6,24,39,1,0,19,338.6594540166935,0.0,370.43719894008643
12,ADI,True,9,23,38,7,0,33,328.8997741999706,0.0,339.0428608733053
13,AAPL,True,9,35,8,4,0,5,250.16282228381976,0.0,263.1634464976927
14,AMAT,True,7,8,2,4,0,0,359.56491302667064,0.0,335.58717663609735
15,APP,True,3,18,10,1,0,4,388.7833980450039,0.0,442.6527514511203
16,ARM,True,22,8,18,9,0,12,144.91841391153133,0.0,120.76192594304771
17,ASML,True,7,26,39,4,0,26,1362.1621430142263,0.0,1434.0678907159565
18,TEAM,True,1,16,12,0,0,2,58.230233559300146,0.0,72.03954237476532
19,ADSK,False,17,17,38,0,8,0,0.0,243.50555429039974,0.0
20,ADP,False,25,5,26,0,2,0,0.0,209.23303588379798,0.0
21,AXON,False,17,19,19,0,9,0,0.0,474.92992799581583,0.0
22,BKR,True,20,11,40,8,0,33,58.68647472412367,0.0,62.07010829396982
23,BKNG,True,9,5,16,6,0,6,171.0528518681771,0.0,165.2004709296035
24,AVGO,True,8,11,9,6,0,2,357.855768130273,0.0,314.1514474496846
25,CDNS,True,3,51,13,1,0,4,274.2591135168679,0.0,304.69835561029595
26,CHTR,True,1,26,26,0,0,12,209.83546418849494,0.0,222.24213821111496
27,CTAS,False,25,23,7,0,8,0,0.0,193.88108843765912,0.0
28,CSCO,True,7,6,3,2,0,1,78.91636732265556,0.0,77.09814099190247
29,CCEP,True,7,23,31,4,0,28,92.67942519054147,0.0,104.41063370810629
30,CTSH,False,51,65,78,0,43,0,0.0,81.49819214048131,0.0
31,CMCSA,True,1,24,59,0,0,28,27.378817845149207,0.0,30.128195786800205
32,CEG,False,26,17,26,0,14,0,0.0,300.871727127407,0.0
33,CPRT,False,52,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,True,1,170,47,0,0,33,36.41403841867425,0.0,91.26566967368528
35,COST,False,4,6,10,0,3,0,0.0,989.109541219476,0.0
36,CRWD,False,5,3,11,0,1,0,0.0,381.30365629105154,0.0
37,CSX,True,12,18,30,10,0,25,41.1479803025779,0.0,41.263739547427875
38,DDOG,True,2,12,15,0,0,10,106.58347013384292,0.0,120.76558967362132
39,DXCM,False,27,14,5,0,8,0,0.0,68.01265446857111,0.0
40,FANG,False,7,49,27,0,30,0,0.0,190.1317021663078,0.0
41,DASH,True,7,60,26,3,0,15,153.87244838395623,0.0,218.95356899226596
