Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,324.52,99,99,99,97,275.07501220703125,279.7900085449219,266.3399963378906,273.739990234375
2,MU,Information Technology,Semiconductors,S&P 500,280.87,99,99,99,76,395.3800048828125,414.1600036621094,386.57000732421875,410.3399963378906
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,249.08,99,99,99,98,409.6400146484375,415.6000061035156,391.0,407.25
4,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,240.36,99,98,97,64,313.0,325.25,310.989990234375,321.45001220703125
5,CIEN,Information Technology,Communications Equipment,S&P 500,239.9,99,99,99,82,307.2799987792969,308.80999755859375,286.54840087890625,297.25
6,ALB,Materials,Specialty Chemicals,S&P 500,197.86,99,98,95,54,172.27000427246094,176.66000366210938,169.97999572753906,175.42999267578125
7,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,197.79,98,99,98,83,236.0399932861328,240.33999633789062,230.0399932861328,235.1199951171875
8,FIX,Industrials,Construction & Engineering,S&P 500,195.89,98,98,98,98,1314.300048828125,1364.949951171875,1306.780029296875,1338.6500244140625
9,WBD,Communication Services,Broadcasting,S&P 500,195.0,98,99,99,91,28.007999420166016,28.274999618530273,27.825000762939453,27.989999771118164
10,GLW,Information Technology,Electronic Components,S&P 500,192.07,98,94,97,95,131.35000610351562,134.38999938964844,126.83000183105469,132.89999389648438
11,NEM,Materials,Gold,S&P 500,181.56,98,98,98,96,125.0,125.19999694824219,121.39610290527344,124.5999984741211
12,INTC,Information Technology,Semiconductors,S&P 500,167.96,97,98,97,44,48.14799880981445,49.54999923706055,46.86000061035156,48.290000915527344
13,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,165.01,97,94,95,81,758.6799926757812,775.5399780273438,756.219970703125,775.0
14,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,158.11,97,96,91,15,338.1050109863281,344.3399963378906,330.8999938964844,339.8800048828125
15,ASML,Technology,Industrial Machinery,Nasdaq 100,156.32,97,94,94,33,1440.6700439453125,1451.489990234375,1409.343994140625,1435.6300048828125
16,LUV,Industrials,Passenger Airlines,S&P 500,152.85,97,87,58,40,54.2400016784668,54.70000076293945,51.22999954223633,51.43000030517578
17,CHRW,Industrials,Air Freight & Logistics,S&P 500,152.73,96,95,94,82,197.6999969482422,200.52499389648438,196.07000732421875,196.3300018310547
18,GEV,Industrials,Heavy Electrical Equipment,S&P 500,151.71,96,89,88,99,822.9299926757812,834.0,802.7000122070312,823.6699829101562
19,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,150.58,96,93,90,98,156.5399932861328,158.1999969482422,153.1699981689453,154.6699981689453
20,FCX,Materials,Copper,S&P 500,149.82,96,93,43,41,65.0999984741211,65.48999786376953,63.06999969482422,65.45999908447266
21,HII,Industrials,Aerospace & Defense,S&P 500,147.81,96,97,95,90,403.5199890136719,403.4700012207031,382.010009765625,392.70001220703125
22,VTRS,Health Care,Pharmaceuticals,S&P 500,146.6,95,91,57,49,16.0049991607666,16.18000030517578,15.864999771118164,16.1299991607666
23,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,144.64,95,97,96,77,1477.18994140625,1502.10498046875,1445.969970703125,1480.125
24,DG,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,144.27,95,95,79,89,146.22000122070312,147.9600067138672,144.30999755859375,147.16000366210938
25,DD,Materials,Specialty Chemicals,S&P 500,138.58,95,92,90,31,49.880001068115234,51.880001068115234,49.849998474121094,51.529998779296875
26,HAS,Consumer Discretionary,Leisure Products,S&P 500,138.5,95,87,76,86,103.79000091552734,106.70999908447266,103.51000213623047,105.94000244140625
27,ADI,Information Technology,Semiconductors,S&P 500,137.7,94,87,61,59,330.0,337.8399963378906,327.4200134277344,337.0
28,MRNA,Health Care,Biotechnology,S&P 500,136.93,94,87,10,3,37.60499954223633,40.80500030517578,36.65999984741211,40.5099983215332
29,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,136.88,94,94,88,79,598.8800048828125,607.8900146484375,591.0999755859375,598.9000244140625
30,FDX,Industrials,Air Freight & Logistics,S&P 500,136.03,94,84,68,13,370.0,374.79998779296875,366.92999267578125,367.1600036621094
31,STLD,Materials,Steel,S&P 500,135.5,94,82,78,25,205.02000427246094,208.47000122070312,203.8115997314453,205.77999877929688
32,ULTA,Consumer Discretionary,Other Specialty Retail,S&P 500,135.15,94,92,87,94,686.8200073242188,694.9998779296875,682.030029296875,683.0499877929688
