Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,361.4,99,99,99,99,288.31500244140625,314.9200134277344,284.7200012207031,313.80999755859375
2,CIEN,Information Technology,Communications Equipment,S&P 500,315.26,99,99,99,98,358.30999755859375,379.4200134277344,350.3599853515625,370.04998779296875
3,MU,Information Technology,Semiconductors,S&P 500,284.91,99,99,99,97,452.5350036621094,462.7298889160156,445.1401062011719,461.69000244140625
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,243.59,99,99,99,99,400.5050048828125,421.3139953613281,397.5,421.0899963378906
5,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,234.34,99,99,98,88,297.0,299.6600036621094,288.45001220703125,299.3999938964844
6,FIX,Industrials,Construction & Engineering,S&P 500,220.97,99,98,98,98,1410.0999755859375,1432.7899169921875,1397.02001953125,1424.4599609375
7,GLW,Information Technology,Electronic Components,S&P 500,188.19,98,98,95,97,128.36000061035156,131.64999389648438,124.5999984741211,129.88999938964844
8,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,188.11,98,99,97,96,220.52499389648438,226.7100067138672,218.5500030517578,226.47000122070312
9,ALB,Materials,Specialty Chemicals,S&P 500,178.24,98,98,98,58,163.6699981689453,166.92999267578125,163.0,166.32000732421875
10,MRNA,Health Care,Biotechnology,S&P 500,176.82,98,96,52,2,53.5,56.5099983215332,53.40999984741211,53.93000030517578
11,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,169.88,98,98,94,69,345.7799987792969,352.81451416015625,343.010009765625,352.4599914550781
12,WBD,Communication Services,Broadcasting,S&P 500,161.36,97,98,99,99,27.350000381469727,27.799999237060547,27.350000381469727,27.639999389648438
13,TPL,Energy,Oil & Gas Exploration & Production,S&P 500,153.04,97,61,8,9,532.3800048828125,534.0,518.1099853515625,529.1799926757812
14,GEV,Industrials,Heavy Electrical Equipment,S&P 500,152.84,97,96,92,98,827.3699951171875,844.27001953125,817.52001953125,844.0499877929688
15,HII,Industrials,Aerospace & Defense,S&P 500,152.03,97,97,93,83,417.3699951171875,423.9800109863281,413.07000732421875,422.94000244140625
16,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,151.83,97,87,78,58,286.7099914550781,288.7699890136719,283.69000244140625,287.3800048828125
17,APA,Energy,Oil & Gas Exploration & Production,S&P 500,151.41,96,82,75,79,34.599998474121094,36.0,34.599998474121094,35.8650016784668
18,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,150.77,96,97,94,87,707.3599853515625,709.0,694.9849853515625,702.0
19,NEM,Materials,Gold,S&P 500,149.25,96,97,98,97,111.22000122070312,112.56999969482422,109.72000122070312,111.04000091552734
20,INTC,Information Technology,Semiconductors,S&P 500,149.15,96,97,95,91,46.07500076293945,46.07500076293945,43.90999984741211,44.060001373291016
21,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,148.02,96,86,73,89,234.5,237.889892578125,232.34869384765625,235.9600067138672
22,ASML,Technology,Industrial Machinery,Nasdaq 100,147.88,95,96,87,84,1383.4300537109375,1391.0400390625,1369.3599853515625,1389.1600341796875
23,PWR,Industrials,Construction & Engineering,S&P 500,147.74,95,92,80,78,571.510009765625,578.4000244140625,558.469970703125,571.6400146484375
24,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,144.18,95,96,94,92,1445.0,1484.8800048828125,1434.9000244140625,1481.3499755859375
25,BG,Consumer Staples,Agricultural Products & Services,S&P 500,140.93,95,94,78,26,125.2300033569336,128.4600067138672,124.41000366210938,125.95999908447266
26,CF,Materials,Fertilizers & Agricultural Chemicals,S&P 500,140.71,95,54,21,44,123.57499694824219,127.45989990234375,122.44999694824219,123.29000091552734
27,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,139.02,94,96,94,98,143.1300048828125,144.41000366210938,142.71499633789062,143.16000366210938
28,FDX,Industrials,Air Freight & Logistics,S&P 500,135.02,94,94,77,29,357.6400146484375,357.6400146484375,350.510009765625,354.6600036621094
