,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,True,20,52,17,17,0,10,704.701495979522,0.0,683.0556803920513
1,QQQ,True,20,41,5,18,0,0,650.6384133715902,0.0,614.2135705605191
2,^VIX,False,17,55,35,0,16,0,0.0,19.821370885478547,0.0
3,ADBE,True,12,23,8,4,0,4,237.59282019688516,0.0,263.1007153884859
4,AMD,True,27,34,13,17,0,8,297.4554012374609,0.0,232.7463060828202
5,ABNB,True,14,21,12,9,0,7,136.7949828784271,0.0,126.83550798060497
6,ALNY,False,11,16,50,0,6,0,0.0,314.33037971289855,0.0
7,GOOGL,True,22,37,23,19,0,13,335.7294831255624,0.0,324.56078763407186
8,GOOG,True,22,37,21,19,0,12,333.5309631264329,0.0,325.15407120266525
9,AMZN,True,20,10,12,17,0,3,248.7800887518501,0.0,205.56130207329682
10,AEP,True,18,13,44,6,0,32,132.95525286736225,0.0,130.08113245694426
11,AMGN,False,5,12,24,0,3,0,0.0,341.1630841807193,0.0
12,ADI,True,20,23,38,18,0,33,371.1620739691482,0.0,339.0428608737649
13,AAPL,True,20,35,8,14,0,5,261.7535394752438,0.0,263.1634464976928
14,AMAT,True,18,8,2,12,0,0,376.7807612432172,0.0,335.58717663610395
15,APP,True,14,18,10,7,0,4,422.43740401833674,0.0,442.6527514511203
16,ARM,True,33,8,18,17,0,12,173.6448712426919,0.0,120.76192594304771
17,ASML,True,18,26,39,4,0,26,1359.1933700876518,0.0,1430.94243435362
18,ADSK,True,8,20,17,0,0,8,225.28500878034936,0.0,243.50555429039977
19,ADP,True,3,33,5,1,0,2,195.20470077014983,0.0,209.23303588379798
20,AXON,False,28,19,19,0,9,0,0.0,474.92992799581583,0.0
21,BKR,True,31,11,40,13,0,33,64.17518608496705,0.0,62.070108293971046
22,BKNG,False,7,13,5,0,10,0,0.0,177.47166777333476,0.0
23,AVGO,True,19,11,9,14,0,2,391.3306612082283,0.0,314.1514474494151
24,CDNS,True,14,51,13,8,0,4,308.70785268754526,0.0,304.69835561029595
25,CHTR,False,6,6,26,0,4,0,0.0,225.72733596308024,0.0
26,CTAS,False,36,23,7,0,8,0,0.0,193.8810884376591,0.0
27,CSCO,True,18,6,3,11,0,1,87.15335576249366,0.0,77.09814099190241
28,CCEP,False,3,15,23,0,6,0,0.0,93.46334276689053,0.0
29,CTSH,False,62,65,78,0,43,0,0.0,81.49819213997141,0.0
30,CMCSA,False,6,6,24,0,4,0,0.0,28.25148558438469,0.0
31,CEG,True,6,31,17,3,0,14,287.75909065113666,0.0,300.87172712736077
32,CPRT,False,63,12,52,0,7,0,0.0,39.71550648879249,0.0
33,CSGP,False,6,6,170,0,3,0,0.0,37.2365259395914,0.0
34,COST,False,15,6,10,0,3,0,0.0,989.1095412194752,0.0
35,CRWD,True,9,7,3,7,0,1,423.4494496066189,0.0,381.30365629105154
36,CSX,True,23,18,30,17,0,25,42.56801319268963,0.0,41.26373954742748
37,DDOG,True,13,12,15,9,0,10,123.84121787889893,0.0,120.76558967362132
38,DXCM,False,38,14,5,0,8,0,0.0,68.01265446857111,0.0
39,FANG,True,3,15,49,1,0,30,188.8838797961692,0.0,190.13170216630783
40,DASH,True,18,60,26,8,0,15,167.0740559820953,0.0,218.95356899226596
41,EA,False,17,10,36,0,8,0,0.0,202.30717050113512,0.0
42,EXC,False,31,24,6,0,19,0,0.0,48.21902308428722,0.0
43,FAST,False,14,9,8,0,5,0,0.0,45.405709594319205,0.0
44,FER,False,3,19,21,0,12,0,0.0,67.7022515618748,0.0
45,FTNT,True,9,7,3,4,0,1,80.87709057947546,0.0,78.87642002908586
46,GEHC,False,7,11,25,0,8,0,0.0,70.47612598498694,0.0
47,GILD,False,10,8,28,0,2,0,0.0,136.63882217954537,0.0
48,HON,False,9,8,23,0,3,0,0.0,224.29241551717774,0.0
49,IDXX,False,3,15,22,0,1,0,0.0,553.6931629649093,0.0
50,INSM,False,13,11,17,0,5,0,0.0,147.25243848258003,0.0
51,INTC,True,22,2,13,18,0,3,73.60988347445144,0.0,42.95892508476098
52,INTU,True,10,17,18,2,0,10,370.24997752892364,0.0,427.1421151523198
53,ISRG,True,8,67,16,3,0,5,443.2711063557481,0.0,557.8352160831571
