Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,LITE,Information Technology,Communications Equipment,S&P 500,562.39,99,99,99,98,735.0,784.893798828125,732.0,764.6500244140625
2,CIEN,Information Technology,Communications Equipment,S&P 500,353.99,99,99,99,99,401.7099914550781,421.989990234375,400.05999755859375,415.3900146484375
3,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,340.95,99,99,99,99,280.5,304.95001220703125,280.5,297.7300109863281
4,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,244.47,99,99,99,99,118.48999786376953,124.0,117.70999908447266,120.5999984741211
5,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,244.37,99,98,99,98,396.489990234375,428.17999267578125,396.30999755859375,423.1199951171875
6,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,243.39,99,98,98,91,301.9700012207031,316.80999755859375,300.29998779296875,312.20001220703125
7,FIX,Industrials,Construction & Engineering,S&P 500,229.07,98,98,98,98,1393.75,1465.43994140625,1396.9000244140625,1428.52001953125
8,MU,Information Technology,Semiconductors,S&P 500,228.45,98,99,99,98,349.54998779296875,377.889892578125,343.0,367.8500061035156
9,COHR,Information Technology,Electronic Components,S&P 500,223.69,98,99,98,89,244.13999938964844,256.8800048828125,244.13999938964844,247.8000030517578
10,GLW,Information Technology,Electronic Components,S&P 500,210.87,98,98,95,97,138.0,144.6999969482422,137.9600067138672,142.3800048828125
11,VRT,Industrials,Electrical Components & Equipment,S&P 500,200.54,98,97,94,94,257.0,265.5278015136719,257.5101013183594,259.3699951171875
12,ALB,Materials,Specialty Chemicals,S&P 500,190.65,97,97,97,75,182.72000122070312,185.69000244140625,176.0800018310547,178.47000122070312
13,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,183.82,97,97,98,96,215.4499969482422,225.47000122070312,215.0,222.00999450683594
14,APA,Energy,Oil & Gas Exploration & Production,S&P 500,181.24,97,92,71,73,41.349998474121094,42.459999084472656,40.369998931884766,41.349998474121094
15,GEV,Industrials,Heavy Electrical Equipment,S&P 500,171.32,97,96,95,96,888.489990234375,912.6199951171875,888.1699829101562,894.780029296875
16,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,168.84,97,97,95,72,345.2850036621094,359.0,341.42999267578125,353.79998779296875
17,MRNA,Health Care,Biotechnology,S&P 500,168.62,96,98,51,1,51.88999938964844,52.779998779296875,49.58000183105469,50.029998779296875
18,WBD,Communication Services,Broadcasting,S&P 500,164.61,96,97,98,97,27.325000762939453,27.760000228881836,27.2810001373291,27.489999771118164
19,INTC,Information Technology,Semiconductors,S&P 500,161.12,96,95,93,96,45.0099983215332,48.77000045776367,44.97999954223633,48.029998779296875
20,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,159.13,96,96,84,53,286.75,294.3699951171875,285.2900085449219,289.8399963378906
21,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,158.38,96,96,94,90,722.0,740.0,719.739990234375,730.3200073242188
22,DOW,Materials,Commodity Chemicals,S&P 500,156.32,95,80,16,0,41.59000015258789,41.7400016784668,39.584999084472656,40.689998626708984
23,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,155.76,95,93,85,75,242.75,245.0,235.69000244140625,241.4600067138672
24,NEM,Materials,Gold,S&P 500,153.34,95,96,97,97,112.58999633789062,115.56999969482422,110.73999786376953,113.79000091552734
25,CF,Materials,Fertilizers & Agricultural Chemicals,S&P 500,152.29,95,83,17,44,127.44999694824219,129.64999389648438,124.5,127.9800033569336
26,BG,Consumer Staples,Agricultural Products & Services,S&P 500,150.87,95,90,72,43,128.41000366210938,129.49989318847656,124.9800033569336,128.32000732421875
27,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,150.36,94,95,96,88,1484.2099609375,1539.9300537109375,1483.800048828125,1519.8399658203125
28,LYB,Materials,Specialty Chemicals,S&P 500,150.01,94,69,6,1,79.98999786376953,80.58999633789062,74.30000305175781,76.70999908447266
29,ASML,Technology,Industrial Machinery,Nasdaq 100,148.67,94,95,93,84,1345.7900390625,1385.719970703125,1344.56005859375,1359.760009765625
30,PWR,Industrials,Construction & Engineering,S&P 500,148.5,94,94,79,89,555.885009765625,569.219970703125,554.0599975585938,560.1199951171875
31,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,146.47,94,93,88,25,38.470001220703125,38.79999923706055,37.6349983215332,38.0
32,^VIX,--- Reference ---,--- Reference ---,--- Reference ---,143.26,94,69,1,4,24.299999237060547,25.350000381469727,23.5,24.540000915527344
33,ROST,Consumer Discretionary,Apparel Retail,S&P 500,141.37,93,89,82,57,217.74000549316406,222.02999877929688,216.47000122070312,219.9499969482422
34,HII,Industrials,Aerospace & Defense,S&P 500,141.09,93,96,94,85,379.5,396.1700134277344,379.5,393.32000732421875
35,MPC,Energy,Oil & Gas Refining & Marketing,S&P 500,140.33,93,84,58,73,241.35000610351562,242.99989318847656,233.1699981689453,238.16000366210938
36,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,140.26,93,95,92,97,142.72000122070312,146.02000427246094,141.38999938964844,144.35000610351562
37,MPWR,Information Technology,Semiconductors,S&P 500,137.89,93,91,87,92,1100.75,1138.4200439453125,1095.010009765625,1119.510009765625
38,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,137.76,92,79,58,93,166.97999572753906,171.3300018310547,164.75999450683594,169.3800048828125
39,OXY,Energy,Oil & Gas Exploration & Production,S&P 500,137.43,92,76,14,23,64.08000183105469,65.55999755859375,61.16999816894531,62.22999954223633
40,EME,Industrials,Construction & Engineering,S&P 500,137.15,92,90,81,93,747.8599853515625,769.969970703125,746.1099853515625,759.5499877929688
41,AKAM,Information Technology,Internet Services & Infrastructure,S&P 500,137.07,92,79,49,16,115.98999786376953,117.63749694824219,114.98999786376953,115.75
42,FDX,Industrials,Air Freight & Logistics,S&P 500,136.75,92,94,77,31,358.8900146484375,365.8900146484375,357.79998779296875,359.30999755859375
43,XOM,Energy,Integrated Oil & Gas,S&P 500,136.23,91,88,65,37,165.77000427246094,168.0,159.52999877929688,160.77999877929688
44,GNRC,Industrials,Electrical Components & Equipment,S&P 500,135.71,91,93,35,66,199.80999755859375,201.69000244140625,196.5,199.0500030517578
45,INSM,Health Care,Biotechnology,Nasdaq 100,135.32,91,83,97,98,164.5,166.0,161.72999572753906,164.86000061035156
46,FCX,Materials,Copper,S&P 500,135.06,91,94,91,37,60.75,62.04999923706055,59.94499969482422,61.20000076293945
47,PSX,Energy,Oil & Gas Refining & Marketing,S&P 500,134.94,91,85,70,54,180.00999450683594,181.25999450683594,173.22999572753906,175.63999938964844
48,JNJ,Health Care,Pharmaceuticals,S&P 500,134.43,90,89,78,81,245.60000610351562,247.1999969482422,243.74000549316406,244.1199951171875
49,MRVL,Technology,Semiconductors,Nasdaq 100,134.43,90,34,69,77,100.73200225830078,107.83999633789062,100.48999786376953,106.70999908447266
50,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,134.04,90,92,92,87,549.8599853515625,556.9525146484375,543.482177734375,550.0900268554688
51,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,133.28,90,89,84,83,270.0,275.5799865722656,269.635009765625,271.9599914550781
52,DVN,Energy,Oil & Gas Exploration & Production,S&P 500,133.1,90,79,59,35,49.099998474121094,49.81999969482422,47.63999938964844,48.59000015258789
53,BKR,Energy,Oil & Gas Equipment & Services,S&P 500,132.35,89,89,68,72,60.152000427246094,61.040000915527344,59.18000030517578,60.34000015258789
54,AMD,Information Technology,Semiconductors,S&P 500,131.94,89,88,96,97,207.69000244140625,213.8300018310547,205.83999633789062,210.2100067138672
55,TRGP,Energy,Oil & Gas Storage & Transportation,S&P 500,131.94,89,91,56,29,245.75999450683594,249.30499267578125,241.82000732421875,244.7899932861328
56,COP,Energy,Oil & Gas Exploration & Production,S&P 500,131.53,89,84,51,23,128.14500427246094,129.9199981689453,126.44000244140625,128.3800048828125
57,CHRW,Industrials,Air Freight & Logistics,S&P 500,131.3,88,94,93,89,167.6999969482422,170.77999877929688,166.5800018310547,168.5
58,DD,Materials,Specialty Chemicals,S&P 500,131.3,88,91,89,48,46.310001373291016,46.956600189208984,46.05500030517578,46.209999084472656
59,VTRS,Health Care,Pharmaceuticals,S&P 500,130.85,88,93,82,46,13.640000343322754,13.760000228881836,13.5600004196167,13.630000114440918
60,HWM,Industrials,Aerospace & Defense,S&P 500,130.65,88,94,91,92,234.02000427246094,240.38299560546875,233.6300048828125,239.0399932861328
61,LHX,Industrials,Aerospace & Defense,S&P 500,130.54,88,92,79,87,348.8399963378906,355.489990234375,347.1199951171875,353.9100036621094
62,SLB,Energy,Oil & Gas Equipment & Services,S&P 500,130.12,88,87,77,12,50.345001220703125,51.380001068115234,49.540000915527344,50.029998779296875
63,GOOGL,Communication Services,Interactive Media & Services,S&P 500,129.59,88,88,96,92,290.8349914550781,300.5199890136719,290.4100036621094,297.3900146484375
64,ADI,Information Technology,Semiconductors,S&P 500,129.39,87,90,80,48,318.1400146484375,325.7449951171875,317.2099914550781,320.5799865722656
65,JBHT,Industrials,Cargo Ground Transportation,S&P 500,129.16,87,92,88,19,212.25,216.4499969482422,211.39999389648438,213.44000244140625
66,ADM,Consumer Staples,Agricultural Products & Services,S&P 500,129.05,87,80,61,76,73.31999969482422,73.83999633789062,71.68000030517578,72.37000274658203
67,TPL,Energy,Oil & Gas Exploration & Production,S&P 500,129.01,87,95,7,7,465.0,474.8389892578125,438.79998779296875,439.20001220703125
68,EIX,Utilities,Electric Utilities,S&P 500,128.53,87,87,52,13,73.19999694824219,73.9000015258789,72.67259979248047,73.58000183105469
69,CTRA,Energy,Oil & Gas Exploration & Production,S&P 500,128.51,86,71,49,24,34.27000045776367,34.790000915527344,33.29010009765625,33.91999816894531
70,MRK,Health Care,Pharmaceuticals,S&P 500,128.26,86,87,77,26,120.87999725341797,122.19000244140625,120.2699966430664,120.83999633789062
71,LMT,Industrials,Aerospace & Defense,S&P 500,127.88,86,93,52,48,608.8200073242188,619.0750122070312,606.1099853515625,617.6400146484375
72,GOOG,Communication Services,Interactive Media & Services,S&P 500,127.73,86,88,96,91,289.9800109863281,297.9849853515625,289.4700012207031,294.8999938964844
73,CVX,Energy,Integrated Oil & Gas,S&P 500,126.39,86,81,60,41,201.99000549316406,204.77999877929688,194.91000366210938,197.41000366210938
74,ETR,Utilities,Electric Utilities,S&P 500,125.85,85,76,57,83,111.80999755859375,114.06999969482422,111.80999755859375,113.58000183105469
75,FANG,Energy,Oil & Gas Exploration & Production,S&P 500,125.66,85,73,38,24,190.52999877929688,195.74000549316406,187.33999633789062,190.6199951171875
76,JCI,Industrials,Building Products,S&P 500,125.02,85,88,83,81,133.02000427246094,135.59500122070312,132.52749633789062,134.72000122070312
77,EQIX,Real Estate,Data Center REITs,S&P 500,124.78,85,76,25,30,984.1199951171875,999.6699829101562,978.02001953125,995.97998046875
78,NOC,Industrials,Aerospace & Defense,S&P 500,124.14,85,92,67,83,689.3400268554688,702.0999755859375,685.47998046875,697.0
79,ODFL,Industrials,Cargo Ground Transportation,S&P 500,123.52,84,91,48,5,195.41000366210938,201.6300048828125,195.41000366210938,199.6300048828125
80,STLD,Materials,Steel,S&P 500,122.9,84,87,87,64,181.1999969482422,184.94000244140625,181.1999969482422,182.85000610351562
81,ARM,Technology,Semiconductors,Nasdaq 100,122.51,84,22,12,79,154.3896026611328,158.36639404296875,152.3000030517578,155.07000732421875
82,CTVA,Materials,Fertilizers & Agricultural Chemicals,S&P 500,122.2,84,66,53,32,83.5199966430664,84.13970184326172,82.72010040283203,83.80999755859375
83,WAB,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,122.05,84,85,62,40,252.3699951171875,258.3800048828125,252.0800018310547,256.0299987792969
84,CAH,Health Care,Health Care Distributors,S&P 500,121.92,83,89,91,70,211.36000061035156,213.4199981689453,210.0800018310547,212.02000427246094
85,EOG,Energy,Oil & Gas Exploration & Production,S&P 500,121.85,83,58,17,14,140.9199981689453,142.5800018310547,138.4600067138672,140.4199981689453
86,TGT,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,121.31,83,81,44,3,121.1500015258789,122.1449966430664,120.41999816894531,120.44999694824219
87,ON,Information Technology,Semiconductors,S&P 500,121.0,83,83,72,14,62.63999938964844,63.685001373291016,61.959999084472656,62.20000076293945
88,C,Financials,Diversified Banks,S&P 500,120.12,83,82,94,88,115.47000122070312,116.79000091552734,114.06500244140625,115.30000305175781
89,WMT,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,119.69,82,77,71,65,124.0,125.2300033569336,123.12999725341797,124.73999786376953
90,NEE,Utilities,Multi-Utilities,S&P 500,119.63,82,76,58,67,92.7300033569336,93.8550033569336,92.23999786376953,92.8499984741211
91,APH,Information Technology,Electronic Components,S&P 500,119.62,82,85,95,95,127.16999816894531,129.72999572753906,127.16000366210938,127.69999694824219
92,NUE,Materials,Steel,S&P 500,119.54,82,78,86,42,171.25,175.27999877929688,170.9600067138672,173.72000122070312
93,HUBB,Industrials,Industrial Machinery & Supplies & Components,S&P 500,119.53,82,75,72,39,496.55999755859375,504.909912109375,495.7799987792969,500.3800048828125
94,RTX,Industrials,Aerospace & Defense,S&P 500,119.34,82,90,86,85,194.47000122070312,196.63999938964844,193.63999938964844,194.72000122070312
95,CSX,Industrials,Rail Transportation,S&P 500,119.33,81,84,58,57,41.33000183105469,42.0,41.27000045776367,41.439998626708984
96,GILD,Health Care,Biotechnology,S&P 500,119.27,81,82,60,75,139.1699981689453,141.49000549316406,138.82000732421875,140.3000030517578
97,PH,Industrials,Industrial Machinery & Supplies & Components,S&P 500,119.19,81,86,88,65,905.510009765625,928.89990234375,903.989990234375,920.77001953125
98,DAL,Industrials,Passenger Airlines,S&P 500,118.99,81,50,90,51,67.01000213623047,68.31500244140625,66.9000015258789,67.5999984741211
99,CFG,Financials,Regional Banks,S&P 500,118.66,81,81,87,77,60.849998474121094,61.47999954223633,60.38999938964844,60.56999969482422
100,GM,Consumer Discretionary,Automobile Manufacturers,S&P 500,118.56,80,88,94,60,75.19999694824219,75.87000274658203,74.72000122070312,75.04000091552734
101,IVZ,Financials,Asset Management & Custody Banks,S&P 500,118.42,80,86,95,93,24.5,24.790000915527344,24.2450008392334,24.31999969482422
