Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,334.45,99,99,99,97,246.7100067138672,247.9355010986328,228.35000610351562,243.2899932861328
2,MU,Information Technology,Semiconductors,S&P 500,297.44,99,99,99,80,396.6400146484375,397.7799987792969,376.9200134277344,397.5799865722656
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,236.49,99,99,99,97,350.010009765625,350.0199890136719,330.0,346.5299987792969
4,ALB,Materials,Specialty Chemicals,S&P 500,213.23,99,99,93,16,179.3000030517578,189.17990112304688,178.6300048828125,188.32000732421875
5,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,203.2,99,98,98,83,235.55999755859375,235.77999877929688,219.75999450683594,220.6999969482422
6,WBD,Communication Services,Broadcasting,S&P 500,197.71,99,99,98,95,28.5,28.69499969482422,28.329999923706055,28.360000610351562
7,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,190.13,98,98,95,68,237.79800415039062,238.0,226.3000030517578,229.13999938964844
8,INTC,Information Technology,Semiconductors,S&P 500,186.58,98,94,97,14,54.189998626708984,54.595001220703125,53.08000183105469,54.31999969482422
9,FIX,Industrials,Construction & Engineering,S&P 500,180.6,98,98,98,98,1170.0,1177.8699951171875,1101.0999755859375,1131.699951171875
10,NEM,Materials,Gold,S&P 500,179.7,98,99,95,88,118.30000305175781,123.01499938964844,118.11000061035156,121.69000244140625
11,HII,Industrials,Aerospace & Defense,S&P 500,155.48,98,96,85,79,421.3299865722656,426.58428955078125,416.6099853515625,424.1400146484375
12,MRNA,Health Care,Biotechnology,S&P 500,154.93,97,74,2,1,50.152000427246094,55.189998626708984,50.04999923706055,51.869998931884766
13,ASML,Technology,Industrial Machinery,Nasdaq 100,154.53,97,86,94,27,1394.300048828125,1398.800048828125,1373.280029296875,1395.0
14,AMD,Information Technology,Semiconductors,S&P 500,153.79,97,97,98,95,251.6750030517578,256.04998779296875,246.6320037841797,253.72999572753906
15,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,153.65,97,95,96,85,1549.1400146484375,1556.5799560546875,1497.8900146484375,1500.0
16,CVNA,Consumer Discretionary,Automotive Retail,S&P 500,153.39,97,95,90,99,458.5299987792969,479.3299865722656,457.8699951171875,478.45001220703125
17,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,151.23,96,93,87,49,332.0799865722656,333.0299987792969,317.45599365234375,318.7850036621094
18,CHRW,Industrials,Air Freight & Logistics,S&P 500,147.44,96,95,85,81,179.67999267578125,179.90499877929688,177.19000244140625,177.89999389648438
19,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,146.07,96,93,84,76,585.0900268554688,587.4913940429688,579.3599853515625,583.0700073242188
20,GOOGL,Communication Services,Interactive Media & Services,S&P 500,145.42,96,97,94,64,334.45001220703125,335.1400146484375,328.75,330.5400085449219
21,GOOG,Communication Services,Interactive Media & Services,S&P 500,144.41,96,96,94,63,334.2650146484375,335.2099914550781,328.885009765625,330.8399963378906
