Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,301.28,99,99,99,99,253.8800048828125,257.0400085449219,244.24000549316406,250.61000061035156
2,CIEN,Information Technology,Communications Equipment,S&P 500,284.71,99,99,99,99,339.57000732421875,340.69000244140625,320.31500244140625,333.07000732421875
3,MU,Information Technology,Semiconductors,S&P 500,267.0,99,99,99,91,386.54998779296875,390.0899963378906,374.54998779296875,379.67999267578125
4,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,233.54,99,99,98,73,308.5050048828125,311.010009765625,295.3800048828125,304.2200012207031
5,FIX,Industrials,Construction & Engineering,S&P 500,218.91,99,98,98,98,1412.0,1410.3599853515625,1344.030029296875,1391.1600341796875
6,GLW,Information Technology,Electronic Components,S&P 500,218.31,99,97,95,96,151.75,152.0,141.39500427246094,147.57000732421875
7,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,211.44,98,99,98,98,361.510009765625,365.9800109863281,350.10009765625,357.6199951171875
8,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,195.92,98,99,98,89,224.00999450683594,224.1199951171875,215.7899932861328,217.27000427246094
9,WBD,Communication Services,Broadcasting,S&P 500,187.9,98,98,99,88,28.299999237060547,28.459400177001953,28.170000076293945,28.200000762939453
10,ALB,Materials,Specialty Chemicals,S&P 500,186.68,98,98,96,32,165.38999938964844,168.1999969482422,157.26499938964844,164.72999572753906
11,MRNA,Health Care,Biotechnology,S&P 500,178.74,98,94,11,1,50.310001373291016,51.8568000793457,48.09000015258789,49.83000183105469
12,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,176.94,97,97,96,29,350.8999938964844,359.3500061035156,348.5934143066406,351.32000732421875
13,NEM,Materials,Gold,S&P 500,168.97,97,98,96,97,120.37000274658203,120.88999938964844,115.87999725341797,118.5199966430664
14,HII,Industrials,Aerospace & Defense,S&P 500,168.6,97,96,92,83,443.1400146484375,447.9100036621094,435.17999267578125,440.3299865722656
15,GEV,Industrials,Heavy Electrical Equipment,S&P 500,162.32,97,95,94,99,864.4400024414062,864.4400024414062,811.5601196289062,842.0
16,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,161.89,97,87,86,52,304.30499267578125,305.32000732421875,295.9800109863281,302.5400085449219
17,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,159.14,96,96,95,75,728.27001953125,731.6649780273438,706.5999755859375,722.1799926757812
18,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,151.59,96,95,95,84,1475.6300048828125,1487.5,1426.52001953125,1441.3499755859375
19,ASML,Technology,Industrial Machinery,Nasdaq 100,151.16,96,97,95,57,1357.905029296875,1373.5,1329.030029296875,1360.93994140625
20,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,150.28,96,93,91,97,151.89999389648438,156.24000549316406,150.15499877929688,154.4199981689453
21,FCX,Materials,Copper,S&P 500,148.56,96,95,52,58,64.16000366210938,65.68879699707031,60.845001220703125,65.56999969482422
22,INTC,Information Technology,Semiconductors,S&P 500,148.07,95,98,98,74,43.349998474121094,43.685001373291016,42.13999938964844,43.099998474121094
23,DG,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,147.57,95,95,76,72,150.05999755859375,154.8300018310547,149.3000030517578,153.0399932861328
24,CHRW,Industrials,Air Freight & Logistics,S&P 500,146.81,95,97,95,87,184.39999389648438,194.25999450683594,183.2899932861328,193.32000732421875
25,TPL,Energy,Oil & Gas Exploration & Production,S&P 500,146.78,95,21,11,5,530.4000244140625,529.260009765625,511.1600036621094,523.6400146484375
26,PWR,Industrials,Construction & Engineering,S&P 500,146.21,95,83,92,84,558.2000122070312,568.9099731445312,547.0,566.0
27,FDX,Industrials,Air Freight & Logistics,S&P 500,144.87,94,92,70,17,375.7200012207031,384.94000244140625,373.8099060058594,382.5299987792969
28,GNRC,Industrials,Electrical Components & Equipment,S&P 500,142.67,94,56,43,88,220.44000244140625,224.22000122070312,215.00999450683594,221.2100067138672
29,VTRS,Health Care,Pharmaceuticals,S&P 500,141.16,94,93,62,50,15.199999809265137,15.220000267028809,14.720000267028809,14.890000343322754
30,HWM,Industrials,Aerospace & Defense,S&P 500,140.15,94,78,88,93,259.5249938964844,261.0400085449219,252.50999450683594,258.8399963378906
31,APA,Energy,Oil & Gas Exploration & Production,S&P 500,140.11,94,87,90,52,32.1150016784668,32.775001525878906,31.0,31.850000381469727
32,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,138.47,94,91,77,10,35.58000183105469,36.09000015258789,34.650001525878906,35.2599983215332
33,LMT,Industrials,Aerospace & Defense,S&P 500,138.46,93,90,29,18,682.0,686.469970703125,657.5599975585938,667.8200073242188
34,LHX,Industrials,Aerospace & Defense,S&P 500,136.58,93,89,70,72,372.79998779296875,377.6000061035156,366.5199890136719,368.0
35,JBHT,Industrials,Cargo Ground Transportation,S&P 500,136.07,93,90,82,12,226.4499969482422,231.66000366210938,223.30999755859375,230.8699951171875
36,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,135.49,93,84,87,84,218.99000549316406,221.94500732421875,210.7617950439453,217.7100067138672
37,LUV,Industrials,Passenger Airlines,S&P 500,135.13,93,97,71,26,46.52000045776367,48.31999969482422,46.02000045776367,47.75
38,NOC,Industrials,Aerospace & Defense,S&P 500,135.01,92,82,60,71,768.8499755859375,774.0,751.8699951171875,759.1099853515625
39,DD,Materials,Specialty Chemicals,S&P 500,133.58,92,92,84,41,48.27000045776367,48.60150146484375,47.13999938964844,48.27000045776367
40,MPWR,Information Technology,Semiconductors,S&P 500,131.46,92,94,93,87,1108.3299560546875,1130.18408203125,1068.8199462890625,1074.3699951171875
41,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,130.9,92,96,93,79,556.0,566.510009765625,552.219970703125,560.0900268554688
42,BG,Consumer Staples,Agricultural Products & Services,S&P 500,130.8,92,90,79,48,117.94000244140625,118.02999877929688,115.63999938964844,116.62000274658203
43,BKR,Energy,Oil & Gas Equipment & Services,S&P 500,130.38,91,85,79,73,64.9749984741211,64.9749984741211,62.005001068115234,62.540000915527344
44,EME,Industrials,Construction & Engineering,S&P 500,130.22,91,87,81,95,720.6199951171875,742.0599975585938,710.664306640625,736.2999877929688
45,TRGP,Energy,Oil & Gas Storage & Transportation,S&P 500,129.87,91,76,48,26,247.14999389648438,247.14999389648438,237.27999877929688,244.0399932861328
46,ADI,Information Technology,Semiconductors,S&P 500,129.77,91,94,80,65,339.1499938964844,342.5851135253906,335.0799865722656,338.989990234375
47,ULTA,Consumer Discretionary,Other Specialty Retail,S&P 500,129.77,91,93,83,87,660.469970703125,671.469970703125,655.6500244140625,668.9500122070312
48,GOOGL,Communication Services,Interactive Media & Services,S&P 500,129.23,90,96,97,94,298.5899963378906,303.94000244140625,296.7099914550781,303.5799865722656
49,GOOG,Communication Services,Interactive Media & Services,S&P 500,128.52,90,96,97,93,298.1919860839844,303.94000244140625,296.69940185546875,303.55999755859375
50,JNJ,Health Care,Pharmaceuticals,S&P 500,128.47,90,90,86,65,246.4600067138672,247.8800048828125,244.36000061035156,246.75
51,CAH,Health Care,Health Care Distributors,S&P 500,128.41,90,91,94,70,228.0,228.97999572753906,222.2949981689453,226.35000610351562
52,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,128.14,90,84,87,96,251.11000061035156,256.0799865722656,243.49000549316406,254.24000549316406
53,XOM,Energy,Integrated Oil & Gas,S&P 500,128.1,89,84,64,39,155.42999267578125,156.0489959716797,150.30230712890625,151.8300018310547
54,STLD,Materials,Steel,S&P 500,127.65,89,89,87,42,196.02000427246094,197.52000427246094,187.99000549316406,197.4499969482422
55,ODFL,Industrials,Cargo Ground Transportation,S&P 500,127.47,89,78,18,6,204.5,209.06500244140625,201.75,207.94000244140625
56,RTX,Industrials,Aerospace & Defense,S&P 500,126.98,89,88,82,77,213.00999450683594,214.5,205.5821075439453,206.52000427246094
57,JCI,Industrials,Building Products,S&P 500,126.5,89,80,81,86,141.05999755859375,142.73989868164062,138.1649932861328,139.5800018310547
58,SLB,Energy,Oil & Gas Equipment & Services,S&P 500,126.26,88,89,46,21,50.27000045776367,50.79999923706055,48.18000030517578,48.58000183105469
59,TDY,Information Technology,Electronic Equipment & Instruments,S&P 500,125.44,88,73,37,66,677.469970703125,687.6950073242188,668.25,686.25
60,EIX,Utilities,Electric Utilities,S&P 500,124.87,88,66,41,15,73.02999877929688,74.31999969482422,71.9000015258789,73.86000061035156
61,MRK,Health Care,Pharmaceuticals,S&P 500,124.78,88,88,78,16,119.66999816894531,120.97000122070312,118.61250305175781,119.83000183105469
62,HAS,Consumer Discretionary,Leisure Products,S&P 500,124.48,88,91,80,78,96.26000213623047,98.18000030517578,94.91999816894531,97.62999725341797
63,GM,Consumer Discretionary,Automobile Manufacturers,S&P 500,124.35,88,94,94,74,75.41999816894531,77.43499755859375,74.18499755859375,77.2699966430664
64,ON,Information Technology,Semiconductors,S&P 500,124.06,87,82,66,9,63.790000915527344,64.44999694824219,62.380001068115234,63.41999816894531
65,MCK,Health Care,Health Care Distributors,S&P 500,123.85,87,72,80,64,989.0499877929688,999.0,973.0549926757812,995.6900024414062
66,PH,Industrials,Industrial Machinery & Supplies & Components,S&P 500,123.4,87,88,85,75,990.405029296875,997.5,968.7899780273438,988.6699829101562
