,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,2,43,52,0,37,0,0.0,746.4744448295007,0.0
1,QQQ,False,2,43,41,0,38,0,0.0,726.7134664606032,0.0
2,^VIX,True,2,41,55,0,0,16,12.037545474314559,0.0,19.821370885478547
3,ADBE,True,7,2,6,3,0,2,242.24834399975612,0.0,239.15446269563557
4,AMD,False,2,50,34,0,34,0,0.0,478.73187547186575,0.0
5,ABNB,False,19,20,21,0,10,0,0.0,136.79501826281208,0.0
6,ALNY,False,5,3,28,0,1,0,0.0,287.442385885579,0.0
7,GOOGL,False,6,41,37,0,30,0,0.0,376.86313591503756,0.0
8,GOOG,False,6,41,37,0,30,0,0.0,373.9388786094486,0.0
9,AMZN,False,6,39,10,0,23,0,0.0,259.6959489166257,0.0
10,AEP,False,23,20,13,0,7,0,0.0,131.99663376354823,0.0
11,AMGN,True,3,27,12,1,0,3,331.2456403107063,0.0,338.6061140835419
12,ADI,True,5,8,32,2,0,28,394.9449238603805,0.0,408.11140155674263
13,AAPL,False,1,44,35,0,33,0,0.0,303.0798849259787,0.0
14,AMAT,True,43,8,2,25,0,0,445.3867645977777,0.0,335.1705047889246
15,APP,True,39,18,10,15,0,4,524.7070801999757,0.0,442.6527514511203
16,ARM,True,58,8,18,35,0,12,315.76789018567115,0.0,120.76192594304771
17,ASML,True,43,26,39,18,0,26,1585.6546427407015,0.0,1430.9424343536202
18,ADSK,False,4,29,20,0,5,0,0.0,229.818444660484,0.0
19,ADP,True,28,33,5,18,0,2,219.21933063590424,0.0,209.23303588378315
20,AXON,True,22,31,19,7,0,9,430.7705730374882,0.0,474.92992799581583
21,BKR,False,22,34,11,0,16,0,0.0,64.20598327277061,0.0
22,BKNG,True,9,23,13,5,0,10,159.20534258411732,0.0,177.0266406189637
23,AVGO,False,3,41,11,0,21,0,0.0,423.3169314560221,0.0
24,CDNS,True,39,51,13,26,0,4,366.69440194594335,0.0,304.69835561029595
25,CHTR,False,31,6,26,0,4,0,0.0,225.72733596308024,0.0
26,CTAS,True,15,46,23,6,0,8,170.7828963443017,0.0,193.35534427566776
27,CSCO,True,43,6,3,31,0,1,118.6321112519292,0.0,77.09814099190989
28,CCEP,True,2,5,5,0,0,3,90.38833052800442,0.0,90.96045425024333
29,CTSH,True,15,72,65,9,0,43,50.72249836928392,0.0,80.92754818586062
30,CMCSA,False,31,6,24,0,4,0,0.0,28.251485584384717,0.0
31,CEG,False,2,8,9,0,1,0,0.0,262.329187635,0.0
32,CPRT,False,5,7,76,0,2,0,0.0,31.75707690261063,0.0
33,COST,False,11,8,21,0,6,0,0.0,1034.2824645784522,0.0
34,CRWD,False,2,32,7,0,30,0,0.0,678.6519325735713,0.0
35,CSX,True,48,18,30,26,0,25,45.07618797655157,0.0,41.13763329191362
36,DDOG,True,38,12,15,28,0,10,219.84298277926678,0.0,120.76558967362132
37,DXCM,True,15,48,14,12,0,8,68.83497185954855,0.0,68.01265446857111
38,FANG,True,4,3,8,1,0,2,189.58883608174747,0.0,192.422809106134
39,DASH,False,24,19,60,0,8,0,0.0,167.0740559820953,0.0
40,EA,True,12,30,10,8,0,8,201.75475499549432,0.0,202.11605583981142
41,EXC,True,11,45,24,3,0,19,44.15628434545338,0.0,47.76977952093622
42,FAST,True,9,30,9,4,0,5,44.60565280650925,0.0,45.40570959412945
43,FER,True,10,8,5,2,0,2,65.843347947131,0.0,67.64268819823374
44,FTNT,True,34,7,3,27,0,1,135.39562130509003,0.0,78.87642002908586
45,GEHC,True,13,19,11,4,0,8,60.850126801542814,0.0,70.47612598498698
46,GILD,False,5,18,12,0,2,0,0.0,130.0515442811117,0.0
47,HON,False,4,8,22,0,6,0,0.0,223.93542820699938,0.0
48,IDXX,False,28,15,22,0,1,0,0.0,553.6931629649093,0.0
49,INSM,False,38,11,17,0,5,0,0.0,147.25243848258003,0.0
50,INTC,False,2,45,2,0,33,0,0.0,106.78231596066951,0.0
51,INTU,False,12,23,17,0,5,0,0.0,374.65614468090985,0.0
52,ISRG,False,20,13,67,0,3,0,0.0,443.2711063557481,0.0
53,KDP,True,42,24,20,26,0,14,29.431520023830114,0.0,28.472405647739617
54,KLAC,True,43,6,4,19,0,1,1899.8249102284083,0.0,1409.323891868036
55,KHC,False,4,19,16,0,14,0,0.0,22.88427786293681,0.0
56,LRCX,False,2,41,8,0,22,0,0.0,303.19101300194524,0.0
