Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,336.04,99,99,99,97,243.4199981689453,275.70001220703125,241.3699951171875,270.2300109863281
2,MU,Information Technology,Semiconductors,S&P 500,327.86,99,99,99,90,446.05999755859375,442.42999267578125,410.0,437.79998779296875
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,278.58,99,99,99,96,400.010009765625,436.0,399.5299987792969,432.95001220703125
4,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,208.76,99,99,98,88,233.3300018310547,242.9499969482422,232.0,237.5
5,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,190.21,99,98,97,51,241.0500030517578,254.67999267578125,240.6699981689453,249.52999877929688
6,ALB,Materials,Specialty Chemicals,S&P 500,190.1,99,98,83,65,168.5,172.99000549316406,164.14700317382812,164.92999267578125
7,WBD,Communication Services,Broadcasting,S&P 500,188.13,98,99,99,85,27.520000457763672,27.8700008392334,27.489999771118164,27.520000457763672
8,INTC,Information Technology,Semiconductors,S&P 500,176.67,98,95,97,27,45.619998931884766,49.84000015258789,45.5,48.810001373291016
9,FIX,Industrials,Construction & Engineering,S&P 500,171.82,98,99,98,99,1142.780029296875,1178.4300537109375,1142.780029296875,1176.260009765625
10,NEM,Materials,Gold,S&P 500,169.63,98,98,95,95,111.05999755859375,116.30690002441406,110.45999908447266,112.8499984741211
11,ASML,Technology,Industrial Machinery,Nasdaq 100,159.19,98,93,95,31,1397.3349609375,1453.1600341796875,1395.4000244140625,1441.3900146484375
12,GLW,Information Technology,Electronic Components,S&P 500,158.99,97,97,97,94,103.25,110.86000061035156,103.07499694824219,110.36000061035156
13,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,154.69,97,95,89,47,320.7650146484375,330.44000244140625,319.8500061035156,328.3999938964844
14,CHRW,Industrials,Air Freight & Logistics,S&P 500,154.45,97,94,96,77,194.1999969482422,198.82000732421875,193.875,198.5
