Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,SNDK,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,593.71,99,99,99,73,288.7449951171875,352.0,288.5,349.6300048828125
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,324.54,99,99,99,96,189.6199951171875,221.22999572753906,188.36000061035156,219.3800048828125
3,MU,Information Technology,Semiconductors,S&P 500,267.25,99,98,98,87,318.2799987792969,344.54998779296875,318.05999755859375,343.42999267578125
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,242.04,99,99,99,98,290.8999938964844,332.0,290.8999938964844,330.4200134277344
5,WBD,Communication Services,Broadcasting,S&P 500,204.2,99,99,98,96,28.5,28.579999923706055,28.350000381469727,28.469999313354492
6,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,193.98,99,98,97,87,197.7899932861328,210.4499969482422,197.14999389648438,206.9600067138672
7,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,185.05,98,98,93,9,220.9499969482422,229.66000366210938,219.6199951171875,228.83999633789062
8,ALB,Materials,Specialty Chemicals,S&P 500,180.0,98,97,88,21,150.85000610351562,164.97999572753906,150.2899932861328,158.14999389648438
9,FIX,Industrials,Construction & Engineering,S&P 500,175.74,98,98,98,94,1024.72998046875,1035.1099853515625,952.739990234375,1035.1099853515625
10,NEM,Materials,Gold,S&P 500,169.67,98,97,96,74,104.6500015258789,109.30000305175781,104.6500015258789,109.19999694824219
11,HOOD,Financials,Investment Banking & Brokerage,S&P 500,162.4,98,99,99,99,124.16000366210938,124.3499984741211,118.05000305175781,121.69999694824219
12,INSM,Health Care,Biotechnology,Nasdaq 100,157.24,97,99,98,94,173.3300018310547,175.41000366210938,170.94000244140625,175.07000732421875
13,CVNA,Consumer Discretionary,Automotive Retail,S&P 500,151.92,97,93,94,99,434.0,442.7799987792969,427.79998779296875,440.44000244140625
14,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,148.68,97,95,89,86,1369.31005859375,1406.969970703125,1365.280029296875,1395.0
15,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,144.73,97,96,80,59,285.42999267578125,298.2200012207031,285.42999267578125,296.010009765625
16,EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,143.39,97,91,85,71,286.94000244140625,300.0,286.94000244140625,299.2099914550781
17,GOOGL,Communication Services,Interactive Media & Services,S&P 500,141.37,96,96,91,50,316.3999938964844,320.94000244140625,311.7799987792969,314.3399963378906
18,APP,Information Technology,Application Software,S&P 500,141.13,96,97,99,99,629.9400024414062,632.0399780273438,595.510009765625,617.239990234375
19,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,141.03,96,95,90,82,616.0,626.77001953125,608.9000244140625,623.0900268554688
