Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,308.09,99,99,99,95,223.89999389648438,230.47999572753906,221.0,222.10000610351562
2,MU,Information Technology,Semiconductors,S&P 500,251.86,99,99,99,70,345.5,347.7699890136719,336.2699890136719,336.6300048828125
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,225.69,99,99,98,96,322.9703063964844,328.7799987792969,317.2701110839844,320.32000732421875
4,WBD,Communication Services,Broadcasting,S&P 500,207.25,99,99,98,96,28.700000762939453,28.854000091552734,28.399999618530273,28.489999771118164
5,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,200.47,99,98,98,85,228.14500427246094,229.32000732421875,217.2100067138672,217.47000122070312
6,ALB,Materials,Specialty Chemicals,S&P 500,194.92,99,97,86,63,177.5500030517578,179.0998992919922,170.8000030517578,173.77999877929688
7,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,185.37,98,98,93,6,235.8800048828125,238.9199981689453,227.47999572753906,227.6999969482422
8,FIX,Industrials,Construction & Engineering,S&P 500,173.45,98,98,98,98,1090.25,1114.5799560546875,1079.112060546875,1091.0400390625
9,INTC,Information Technology,Semiconductors,S&P 500,169.16,98,95,97,11,49.36000061035156,50.380001068115234,47.82500076293945,48.31999969482422
10,NEM,Materials,Gold,S&P 500,160.41,98,98,97,89,113.47000122070312,114.97000122070312,112.33999633789062,114.20999908447266
11,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,158.68,98,94,95,85,1537.81005859375,1571.489990234375,1525.0,1544.9599609375
12,HII,Industrials,Aerospace & Defense,S&P 500,153.26,97,94,79,65,412.29998779296875,420.5474853515625,401.20001220703125,418.8599853515625
13,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,150.75,97,95,89,44,327.3599853515625,330.9999084472656,318.8299865722656,319.0799865722656
14,APH,Information Technology,Electronic Components,S&P 500,148.7,97,94,96,95,150.16000366210938,156.27999877929688,149.55999755859375,154.22000122070312
15,ASML,Technology,Industrial Machinery,Nasdaq 100,146.84,97,92,95,21,1352.6300048828125,1358.0,1330.0,1331.5999755859375
16,CVNA,Consumer Discretionary,Automotive Retail,S&P 500,146.04,97,97,91,98,463.5,472.7300109863281,457.91619873046875,460.8800048828125
17,GOOGL,Communication Services,Interactive Media & Services,S&P 500,145.67,96,96,94,60,337.510009765625,337.69000244140625,330.739990234375,332.7799987792969
18,CHRW,Industrials,Air Freight & Logistics,S&P 500,145.59,96,93,87,45,173.97999572753906,175.44500732421875,171.58999633789062,175.3300018310547
19,DG,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,145.28,96,94,76,78,150.75,152.67999267578125,149.0800018310547,151.72999572753906
20,IVZ,Financials,Asset Management & Custody Banks,S&P 500,145.16,96,94,88,93,28.450000762939453,29.450000762939453,28.389999389648438,29.389999389648438
21,GOOG,Communication Services,Interactive Media & Services,S&P 500,144.86,96,96,94,58,338.05499267578125,338.1300048828125,331.2900085449219,333.1600036621094
22,DLTR,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,143.71,95,97,68,94,140.24000549316406,142.39999389648438,138.42999267578125,141.2100067138672
23,GLW,Information Technology,Electronic Components,S&P 500,142.52,95,95,97,75,92.0,94.95999908447266,91.80000305175781,93.48999786376953
24,APP,Information Technology,Application Software,S&P 500,141.98,95,98,99,99,626.9349975585938,629.7999877929688,600.2000122070312,606.989990234375
25,CMI,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,141.45,95,93,83,74,570.719970703125,580.0,569.375,574.8400268554688
26,INSM,Health Care,Biotechnology,Nasdaq 100,140.57,95,99,99,93,163.0,163.94500732421875,158.4199981689453,159.27000427246094
27,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,139.52,94,95,93,84,644.9400024414062,652.3599243164062,644.1599731445312,647.1799926757812
28,EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,137.87,94,96,86,76,291.70001220703125,297.239990234375,291.70001220703125,294.2799987792969
29,AMD,Information Technology,Semiconductors,S&P 500,137.67,94,97,98,92,227.91000366210938,238.35000610351562,227.22000122070312,227.9199981689453
30,HOOD,Financials,Investment Banking & Brokerage,S&P 500,136.69,94,99,99,99,119.61000061035156,119.87989807128906,110.12999725341797,110.3499984741211
31,GM,Consumer Discretionary,Automobile Manufacturers,S&P 500,135.99,94,96,69,47,81.86499786376953,82.15499877929688,80.62000274658203,80.91000366210938
32,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,135.07,94,94,96,99,133.5399932861328,135.97000122070312,132.4550018310547,133.05999755859375
33,PLTR,Information Technology,Application Software,S&P 500,133.71,93,97,99,99,178.8300018310547,180.60000610351562,176.5301055908203,177.07000732421875
34,GS,Financials,Investment Banking & Brokerage,S&P 500,132.98,93,91,86,91,924.9000244140625,981.2598876953125,927.0,975.8599853515625
35,FCX,Materials,Copper,S&P 500,131.89,93,70,41,56,58.974998474121094,60.494998931884766,58.70000076293945,59.959999084472656
36,EL,Consumer Staples,Personal Care Products,S&P 500,131.75,93,90,89,79,116.5,117.29540252685547,114.80000305175781,115.6500015258789
37,CAH,Health Care,Health Care Distributors,S&P 500,130.63,93,93,73,89,213.64999389648438,215.47999572753906,212.9199981689453,213.4600067138672
38,CRL,Health Care,Life Sciences Tools & Services,S&P 500,129.86,92,78,76,70,216.47999572753906,224.42999267578125,214.11000061035156,223.47000122070312
39,ULTA,Consumer Discretionary,Other Specialty Retail,S&P 500,128.63,92,89,82,90,665.1599731445312,669.6900024414062,661.6199951171875,665.1199951171875
40,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,127.97,92,74,25,8,32.689998626708984,32.89500045776367,32.25,32.779998779296875
41,EXPD,Industrials,Air Freight & Logistics,S&P 500,127.89,92,85,51,32,163.72999572753906,164.47999572753906,161.83999633789062,163.75999450683594
42,INCY,Health Care,Biotechnology,S&P 500,126.49,92,91,87,48,106.16000366210938,106.73999786376953,104.2699966430664,105.23999786376953
43,DD,Materials,Specialty Chemicals,S&P 500,126.26,91,87,56,35,43.209999084472656,43.93000030517578,43.04499816894531,43.38999938964844
44,C,Financials,Diversified Banks,S&P 500,125.86,91,92,88,93,113.8499984741211,117.94999694824219,112.75,117.45999908447266
45,HWM,Industrials,Aerospace & Defense,S&P 500,125.46,91,87,93,98,222.4600067138672,226.8300018310547,222.4600067138672,224.25999450683594
46,RTX,Industrials,Aerospace & Defense,S&P 500,125.17,91,87,82,89,198.9499969482422,200.2949981689453,196.66000366210938,199.8300018310547
47,TEL,Information Technology,Electronic Manufacturing Services,S&P 500,124.85,91,89,93,92,240.86000061035156,243.02999877929688,239.59950256347656,241.9199981689453
48,MS,Financials,Investment Banking & Brokerage,S&P 500,124.04,90,88,87,82,181.0,192.16000366210938,181.0,191.22999572753906
49,PH,Industrials,Industrial Machinery & Supplies & Components,S&P 500,123.65,90,86,63,79,939.4349975585938,949.989990234375,940.2100219726562,944.5800170898438
50,IDXX,Health Care,Health Care Equipment,S&P 500,123.61,90,91,92,84,711.0,715.1099853515625,707.52001953125,712.1199951171875
51,LVS,Consumer Discretionary,Casinos & Gaming,S&P 500,123.5,90,92,64,88,60.0,61.279998779296875,59.790000915527344,60.61000061035156
52,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,123.11,90,79,83,97,246.5,256.1700134277344,243.61000061035156,253.17999267578125
53,VTRS,Health Care,Pharmaceuticals,S&P 500,123.03,89,77,57,20,13.0649995803833,13.109999656677246,12.675000190734863,12.84000015258789
54,ROK,Industrials,Electrical Components & Equipment,S&P 500,123.03,89,88,80,92,420.0,425.8999938964844,418.7099914550781,421.1300048828125
