Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,SNDK,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,523.22,99,99,99,99,1785.469970703125,1802.989990234375,1726.3900146484375,1753.6199951171875
2,MRNA,Health Care,Biotechnology,S&P 500,410.38,99,99,95,95,180.60000610351562,195.70899963378906,180.38800048828125,194.82000732421875
3,MU,Information Technology,Semiconductors,S&P 500,277.71,99,99,99,98,1049.75,1081.0400390625,1044.0,1080.530029296875
4,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,251.67,99,99,97,92,535.969970703125,549.8499755859375,530.4500122070312,536.02001953125
5,INTC,Information Technology,Semiconductors,S&P 500,222.39,99,98,99,96,120.61000061035156,127.44000244140625,119.55000305175781,127.38999938964844
6,AMD,Information Technology,Semiconductors,S&P 500,220.28,99,97,98,90,600.27001953125,630.7999877929688,599.239990234375,629.260009765625
7,LITE,Information Technology,Communications Equipment,S&P 500,216.04,98,99,98,99,923.8300170898438,954.4500122070312,912.0,929.0399780273438
8,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,199.79,98,98,99,98,914.6599731445312,926.010009765625,898.7999877929688,905.9199829101562
9,BE,Industrials,Electrical Components & Equipment,S&P 500,194.28,98,98,99,99,256.0,269.3399963378906,251.3000030517578,266.6499938964844
10,MRVL,Information Technology,Semiconductors,S&P 500,192.65,98,98,98,88,254.10000610351562,261.9800109863281,252.19000244140625,258.95001220703125
11,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,191.35,98,98,95,72,61.060001373291016,65.4800033569336,60.54999923706055,63.52000045776367
12,CRWD,Information Technology,Systems Software,S&P 500,179.36,97,94,93,19,261.7749938964844,263.8699951171875,258.5299987792969,259.6700134277344
13,ILMN,Health Care,Life Sciences Tools & Services,S&P 500,178.51,97,97,92,78,253.7899932861328,277.95001220703125,250.9199981689453,273.8999938964844
14,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,175.4,97,99,99,99,465.739990234375,468.0,449.2099914550781,450.30999755859375
15,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,166.55,97,97,89,94,379.05999755859375,393.0,373.1700134277344,382.8599853515625
16,MPC,Energy,Oil & Gas Refining & Marketing,S&P 500,164.33,97,96,80,92,394.1400146484375,401.0899963378906,387.739990234375,390.95001220703125
17,PANW,Information Technology,Systems Software,S&P 500,163.89,96,96,94,17,392.44000244140625,396.29998779296875,387.7900085449219,389.9200134277344
18,NBIS,Technology,Computer Services,Nasdaq 100,163.84,96,97,98,97,231.8350067138672,249.19000244140625,229.5,243.47999572753906
19,FTNT,Information Technology,Systems Software,S&P 500,159.39,96,95,94,29,178.64999389648438,181.3699951171875,176.75999450683594,178.6699981689453
20,ALAB,Technology,Semiconductors,Nasdaq 100,158.96,96,94,98,43,350.4049987792969,367.7200012207031,348.3500061035156,360.510009765625
21,ARM,Technology,Semiconductors,Nasdaq 100,154.75,96,91,96,75,319.2300109863281,326.0,303.6499938964844,306.3399963378906
22,P,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,150.88,95,90,60,43,113.94999694824219,131.41000366210938,113.51000213623047,121.87999725341797
23,PSX,Energy,Oil & Gas Refining & Marketing,S&P 500,150.67,95,95,70,90,258.70001220703125,263.45001220703125,255.6199951171875,255.8699951171875
24,DDOG,Information Technology,Application Software,S&P 500,144.4,95,92,95,27,249.60000610351562,258.3900146484375,247.2689971923828,256.9200134277344
25,CRL,Health Care,Life Sciences Tools & Services,S&P 500,141.97,95,97,85,47,277.0,298.3999938964844,276.95001220703125,294.44000244140625
26,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,140.51,95,95,89,41,193.97000122070312,203.91000366210938,192.9600067138672,197.24000549316406
27,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,137.37,94,96,97,98,383.0799865722656,388.5400085449219,376.0199890136719,387.70001220703125
28,RVTY,Health Care,Health Care Equipment,S&P 500,137.11,94,86,74,24,141.7899932861328,152.25999450683594,141.7899932861328,150.67999267578125
29,APA,Energy,Oil & Gas Exploration & Production,S&P 500,132.44,94,93,71,97,44.34000015258789,44.709999084472656,43.540000915527344,43.68000030517578
30,ZBRA,Information Technology,Electronic Equipment & Instruments,S&P 500,131.7,94,91,41,8,368.1199951171875,370.6400146484375,362.760009765625,365.1000061035156
31,IQV,Health Care,Life Sciences Tools & Services,S&P 500,130.51,94,92,48,22,266.4599914550781,277.1300048828125,266.4599914550781,275.0199890136719
32,CNC,Health Care,Managed Health Care,S&P 500,129.31,94,94,93,14,62.15999984741211,62.84000015258789,61.25,61.91999816894531
33,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,129.23,93,95,97,96,301.8599853515625,307.2200012207031,298.8599853515625,307.1600036621094
34,VEEV,Health Care,Health Care Technology,S&P 500,129.17,93,83,9,5,270.9100036621094,276.239990234375,270.67999267578125,274.8399963378906
35,HUM,Health Care,Managed Health Care,S&P 500,128.74,93,94,94,5,374.5400085449219,382.29998779296875,372.0799865722656,380.32000732421875
36,TGT,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,128.01,93,94,81,82,158.0,159.55999755859375,156.14999389648438,156.14999389648438
37,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,127.0,93,96,97,95,463.7900085449219,474.79998779296875,460.54998779296875,474.25
38,ANET,Information Technology,Communications Equipment,S&P 500,125.15,92,91,84,65,199.91000366210938,206.5399932861328,198.7570037841797,205.6999969482422
39,MRK,Health Care,Pharmaceuticals,S&P 500,124.53,92,93,83,85,148.1699981689453,151.4600067138672,147.89999389648438,147.97999572753906
40,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,124.42,92,88,92,95,346.5,358.739990234375,343.7799987792969,357.5400085449219
41,COHR,Information Technology,Electronic Components,S&P 500,124.32,92,95,96,98,294.8999938964844,300.8900146484375,290.20001220703125,290.6099853515625
42,HPQ,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,123.56,92,84,39,10,32.0099983215332,32.58000183105469,31.1299991607666,31.139999389648438
43,FFIV,Information Technology,Communications Equipment,S&P 500,123.22,91,78,87,55,452.1300048828125,457.70001220703125,445.0,446.54998779296875
44,NUE,Materials,Steel,S&P 500,122.96,91,89,90,81,247.64999389648438,250.69000244140625,246.27000427246094,247.9600067138672
45,VTRS,Health Care,Pharmaceuticals,S&P 500,122.4,91,84,90,87,17.049999237060547,17.450000762939453,17.0,17.420000076293945
46,SMCI,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,121.87,91,22,24,1,40.439998626708984,42.279998779296875,39.849998474121094,41.5099983215332
