Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,LITE,Information Technology,Communications Equipment,S&P 500,591.89,99,99,99,98,708.0,827.5599975585938,707.8350219726562,826.8800048828125
2,CIEN,Information Technology,Communications Equipment,S&P 500,368.62,99,99,99,99,400.9800109863281,453.0,400.0,447.760009765625
3,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,329.73,99,99,99,99,279.6300048828125,298.1532897949219,279.0,294.9700012207031
4,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,251.21,99,99,99,99,118.09600067138672,130.0,118.04000091552734,128.67999267578125
5,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,246.22,99,98,99,98,401.0,429.4100036621094,400.0,429.3599853515625
6,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,236.8,99,98,98,92,290.00201416015625,313.4898986816406,290.00201416015625,309.6099853515625
7,COHR,Information Technology,Electronic Components,S&P 500,225.68,98,99,98,93,235.0,261.8999938964844,231.7873992919922,258.1600036621094
8,MU,Information Technology,Semiconductors,S&P 500,222.89,98,99,99,98,341.3399963378906,366.9399108886719,340.20001220703125,366.239990234375
9,FIX,Industrials,Construction & Engineering,S&P 500,219.8,98,98,97,98,1378.030029296875,1464.5899658203125,1368.0,1417.18994140625
10,GLW,Information Technology,Electronic Components,S&P 500,216.04,98,98,94,97,136.38999938964844,148.17999267578125,136.34500122070312,147.9199981689453
11,VRT,Industrials,Electrical Components & Equipment,S&P 500,195.05,98,97,92,95,249.1199951171875,266.9999084472656,247.9154052734375,261.2900085449219
12,ALB,Materials,Specialty Chemicals,S&P 500,188.81,97,97,98,87,174.6199951171875,183.5050048828125,172.9600067138672,178.08999633789062
13,APA,Energy,Oil & Gas Exploration & Production,S&P 500,183.78,97,94,65,77,43.665000915527344,43.93000030517578,40.9900016784668,42.040000915527344
14,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,176.09,97,98,98,97,208.83999633789062,222.00999450683594,208.8000030517578,218.44000244140625
