Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,312.61,99,99,99,99,257.04998779296875,269.6099853515625,251.6699981689453,259.0299987792969
2,MU,Information Technology,Semiconductors,S&P 500,272.16,99,99,98,94,398.6000061035156,404.5299987792969,380.29998779296875,397.04998779296875
3,CIEN,Information Technology,Communications Equipment,S&P 500,244.94,99,99,99,99,312.010009765625,315.4999084472656,278.3900146484375,299.29998779296875
4,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,226.63,99,99,98,71,298.4649963378906,310.35369873046875,291.8800048828125,305.5799865722656
5,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,219.26,99,99,99,98,370.9800109863281,378.14990234375,352.55999755859375,367.3399963378906
6,FIX,Industrials,Construction & Engineering,S&P 500,209.51,99,98,98,98,1408.8499755859375,1412.8699951171875,1287.9100341796875,1348.219970703125
7,GLW,Information Technology,Electronic Components,S&P 500,199.67,98,97,95,96,136.16000366210938,143.35000610351562,131.7100067138672,134.74000549316406
8,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,187.88,98,98,98,92,218.22549438476562,222.41000366210938,208.1300048828125,214.67999267578125
9,MRNA,Health Care,Biotechnology,S&P 500,185.46,98,96,25,0,56.970001220703125,58.7400016784668,52.16999816894531,53.83000183105469
10,WBD,Communication Services,Broadcasting,S&P 500,184.95,98,98,99,97,27.8700008392334,28.0,27.809999465942383,28.0
11,ALB,Materials,Specialty Chemicals,S&P 500,180.48,98,99,97,36,165.80999755859375,169.10000610351562,161.38999938964844,163.92999267578125
12,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,170.41,97,95,96,32,350.5299987792969,354.760009765625,336.29998779296875,346.5299987792969
13,NEM,Materials,Gold,S&P 500,166.11,97,98,97,96,118.08000183105469,118.11000061035156,114.14869689941406,116.08999633789062
14,INTC,Information Technology,Semiconductors,S&P 500,156.68,97,98,98,69,44.869998931884766,46.47999954223633,44.70000076293945,45.95000076293945
15,HII,Industrials,Aerospace & Defense,S&P 500,156.18,97,96,90,85,429.0899963378906,430.4410095214844,411.0600891113281,421.1700134277344
16,GEV,Industrials,Heavy Electrical Equipment,S&P 500,154.44,97,95,95,99,830.010009765625,844.25,791.0949096679688,815.010009765625
