Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,340.0,99,99,99,97,244.0,256.5,243.6999969482422,252.66000366210938
2,MU,Information Technology,Semiconductors,S&P 500,307.04,99,99,99,81,404.6099853515625,416.44989013671875,399.6000061035156,410.239990234375
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,249.31,99,99,99,97,361.0199890136719,383.8800048828125,361.0,371.760009765625
4,ALB,Materials,Specialty Chemicals,S&P 500,221.71,99,99,90,24,188.0,195.68499755859375,187.0,194.17999267578125
5,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,214.83,99,99,98,88,230.6300048828125,239.5,228.75999450683594,238.4600067138672
6,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,196.99,99,98,97,69,236.75,240.02499389648438,235.4199981689453,238.94000244140625
7,NEM,Materials,Gold,S&P 500,191.92,98,98,95,92,124.27999877929688,127.0999984741211,121.55999755859375,127.0
8,WBD,Communication Services,Broadcasting,S&P 500,191.77,98,99,98,94,28.2450008392334,28.309999465942383,28.059999465942383,28.06999969482422
9,FIX,Industrials,Construction & Engineering,S&P 500,177.22,98,98,98,98,1138.8499755859375,1167.989990234375,1123.47998046875,1160.3800048828125
10,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,162.95,98,96,96,86,1560.3399658203125,1618.18994140625,1555.0,1616.3299560546875
11,ASML,Technology,Industrial Machinery,Nasdaq 100,162.53,98,89,96,29,1417.625,1473.5899658203125,1417.0,1454.5899658203125
12,GLW,Information Technology,Electronic Components,S&P 500,161.64,97,96,97,93,102.06999969482422,113.98999786376953,100.97000122070312,109.73999786376953
13,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,157.66,97,94,91,48,324.4200134277344,336.3999938964844,323.2850036621094,332.7099914550781
14,APH,Information Technology,Electronic Components,S&P 500,156.13,97,96,96,95,157.8800048828125,167.0399932861328,157.4499969482422,166.25
15,INTC,Information Technology,Semiconductors,S&P 500,155.45,97,93,98,31,43.970001220703125,44.529998779296875,43.099998474121094,43.93000030517578
