Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,LITE,Information Technology,Communications Equipment,S&P 500,499.66,99,99,99,98,724.0,735.0,642.3699951171875,654.7899780273438
2,CIEN,Information Technology,Communications Equipment,S&P 500,321.23,99,99,99,98,411.0,414.75,361.70001220703125,365.0
3,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,303.61,99,99,99,99,282.42999267578125,286.8699951171875,249.05999755859375,251.6699981689453
4,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,243.55,99,99,99,99,116.0999984741211,118.30999755859375,110.05000305175781,112.2300033569336
5,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,226.65,99,98,97,92,301.0,301.0,273.07000732421875,276.3500061035156
6,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,220.96,99,98,98,99,394.54998779296875,399.41400146484375,351.4153137207031,362.42999267578125
7,FIX,Industrials,Construction & Engineering,S&P 500,212.51,98,98,98,97,1385.3299560546875,1398.8699951171875,1255.0,1273.1800537109375
8,MU,Information Technology,Semiconductors,S&P 500,209.11,98,99,99,98,362.80999755859375,362.80999755859375,318.4200134277344,321.79998779296875
9,COHR,Information Technology,Electronic Components,S&P 500,203.97,98,99,98,90,247.5749969482422,248.92999267578125,215.5500030517578,219.64999389648438
10,APA,Energy,Oil & Gas Exploration & Production,S&P 500,203.33,98,92,72,80,44.99300003051758,45.65999984741211,43.09090042114258,43.7400016784668
11,ALB,Materials,Specialty Chemicals,S&P 500,198.01,98,97,98,79,184.60000610351562,186.9600067138672,175.77000427246094,177.22000122070312
12,GLW,Information Technology,Electronic Components,S&P 500,197.04,97,98,96,97,140.7899932861328,141.88999938964844,126.68000030517578,128.5500030517578
13,^VIX,--- Reference ---,--- Reference ---,--- Reference ---,189.75,97,79,9,5,30.790000915527344,31.520000457763672,29.329999923706055,30.610000610351562
14,VRT,Industrials,Electrical Components & Equipment,S&P 500,189.64,97,97,92,94,253.7100067138672,255.4499969482422,231.6999969482422,234.22000122070312
15,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,173.48,97,98,97,97,214.55499267578125,216.2899932861328,198.60000610351562,199.92999267578125
16,DOW,Materials,Commodity Chemicals,S&P 500,169.71,97,66,7,1,41.619998931884766,42.5,41.209999084472656,41.869998931884766
17,CF,Materials,Fertilizers & Agricultural Chemicals,S&P 500,169.43,96,81,15,42,137.99000549316406,141.9600067138672,135.67999267578125,137.60000610351562
18,LYB,Materials,Specialty Chemicals,S&P 500,168.45,96,49,2,1,81.87999725341797,83.86000061035156,80.75,82.37999725341797
19,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,168.03,96,91,73,80,255.69000244140625,258.4299011230469,248.44000244140625,250.27000427246094
20,MRNA,Health Care,Biotechnology,S&P 500,166.56,96,96,31,2,49.69499969482422,49.849998474121094,47.13999938964844,48.22999954223633
21,WBD,Communication Services,Broadcasting,S&P 500,166.48,96,97,99,98,27.139999389648438,27.170000076293945,27.0,27.09000015258789
22,GEV,Industrials,Heavy Electrical Equipment,S&P 500,162.19,95,96,95,96,860.6400146484375,862.7098999023438,807.0,817.3499755859375
23,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,161.87,95,97,92,82,343.989990234375,344.5400085449219,320.69000244140625,323.1199951171875
24,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,159.82,95,93,76,37,40.904998779296875,41.16999816894531,39.22999954223633,39.2599983215332
25,BG,Consumer Staples,Agricultural Products & Services,S&P 500,154.66,95,90,71,48,129.80999755859375,130.97999572753906,125.9000015258789,126.27999877929688
26,OXY,Energy,Oil & Gas Exploration & Production,S&P 500,154.02,95,78,17,27,65.61499786376953,67.05000305175781,65.61499786376953,66.23999786376953
27,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,152.46,94,96,82,55,284.6199951171875,283.1549987792969,266.69000244140625,269.4100036621094
28,XOM,Energy,Integrated Oil & Gas,S&P 500,151.05,94,90,64,38,172.5050048828125,176.39500427246094,171.0500030517578,171.47000122070312
29,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,150.97,94,96,93,89,702.2100219726562,702.75,664.5700073242188,667.4299926757812
30,MPC,Energy,Oil & Gas Refining & Marketing,S&P 500,150.72,94,76,39,80,254.0,255.77000427246094,244.85000610351562,245.16000366210938
31,PSX,Energy,Oil & Gas Refining & Marketing,S&P 500,149.09,94,80,52,55,189.5,190.61000061035156,184.75999450683594,184.80999755859375
32,DVN,Energy,Oil & Gas Exploration & Production,S&P 500,148.89,94,82,61,36,52.09000015258789,52.70009994506836,51.334999084472656,51.52000045776367
33,PWR,Industrials,Construction & Engineering,S&P 500,146.46,93,94,80,86,557.9000244140625,557.9000244140625,527.22998046875,533.780029296875
34,NEM,Materials,Gold,S&P 500,145.59,93,97,97,97,104.79000091552734,106.02989959716797,101.93000030517578,103.12000274658203
35,COP,Energy,Oil & Gas Exploration & Production,S&P 500,143.77,93,84,37,28,135.14999389648438,135.8699951171875,131.91000366210938,132.88999938964844
36,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,142.9,93,95,94,93,1469.0,1473.5799560546875,1374.4300537109375,1382.5799560546875
37,TPL,Energy,Oil & Gas Exploration & Production,S&P 500,142.88,93,94,3,13,519.0700073242188,520.0,465.7200012207031,467.3699951171875
38,ASML,Technology,Industrial Machinery,Nasdaq 100,142.73,92,95,90,91,1318.7650146484375,1322.9200439453125,1248.1099853515625,1253.9599609375
39,INTC,Information Technology,Semiconductors,S&P 500,142.37,92,95,94,96,43.709999084472656,43.98500061035156,40.630001068115234,41.189998626708984
40,CTRA,Energy,Oil & Gas Exploration & Production,S&P 500,141.54,92,77,59,22,36.52000045776367,36.880001068115234,35.85499954223633,35.90999984741211
41,SLB,Energy,Oil & Gas Equipment & Services,S&P 500,141.49,92,90,58,18,54.29999923706055,54.790000915527344,51.30500030517578,51.529998779296875
42,CVX,Energy,Integrated Oil & Gas,S&P 500,141.33,92,82,46,42,213.25999450683594,214.7100067138672,210.29119873046875,210.7100067138672
