Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,403.6,99,99,99,99,361.8599853515625,365.489990234375,351.6499938964844,365.0
2,CIEN,Information Technology,Communications Equipment,S&P 500,373.02,99,99,99,99,471.7799987792969,481.2799987792969,454.3399963378906,475.760009765625
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,299.63,99,99,99,98,520.6799926757812,526.0,503.1099853515625,519.5999755859375
4,MU,Information Technology,Semiconductors,S&P 500,280.54,99,99,99,98,457.1099853515625,463.92999267578125,439.32000732421875,456.2300109863281
5,COHR,Information Technology,Electronic Components,S&P 500,267.25,99,98,98,91,313.5,322.4800109863281,304.05999755859375,308.20001220703125
6,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,266.7,99,99,98,94,363.54998779296875,368.19000244140625,351.9566955566406,364.9599914550781
7,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,253.59,98,99,99,99,132.08999633789062,135.8800048828125,130.30999755859375,131.38999938964844
8,GLW,Information Technology,Electronic Components,S&P 500,235.51,98,98,95,97,171.6199951171875,173.7698974609375,164.02000427246094,168.27000427246094
9,FIX,Industrials,Construction & Engineering,S&P 500,231.81,98,98,98,97,1642.9000244140625,1659.3912353515625,1598.989990234375,1648.9599609375
10,VRT,Industrials,Electrical Components & Equipment,S&P 500,214.13,98,98,90,95,309.5,310.989990234375,296.6400146484375,301.1600036621094
11,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,199.56,98,98,98,97,267.0,267.989990234375,255.47999572753906,265.1600036621094
12,INTC,Information Technology,Semiconductors,S&P 500,190.38,97,95,97,97,63.79999923706055,65.83999633789062,62.875,64.94000244140625
13,ALB,Materials,Specialty Chemicals,S&P 500,180.11,97,97,98,72,189.85000610351562,189.85000610351562,183.88999938964844,185.3800048828125
14,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,171.36,97,96,86,47,327.1600036621094,328.114990234375,320.0400085449219,325.25
