,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,28,17,4,0,10,0,0.0,684.9211131465988,0.0
1,QQQ,False,17,5,6,0,0,0,0.0,614.9880419731116,0.0
2,^VIX,True,28,35,82,9,0,14,15.942542792919333,0.0,17.658234485655967
3,ADBE,False,39,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,False,17,13,4,0,8,0,0.0,232.74630608282013,0.0
5,ABNB,True,3,27,27,1,0,19,121.41185679013981,0.0,132.72527549690162
6,ALNY,False,33,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,False,15,23,11,0,13,0,0.0,324.78926451504515,0.0
8,GOOG,False,15,21,13,0,12,0,0.0,325.38313497561944,0.0
9,AMZN,False,28,17,24,0,9,0,0.0,231.11675351880865,0.0
10,AEP,True,31,29,44,25,0,17,126.63800175762795,0.0,118.92075791800909
11,AMGN,True,36,2,7,17,0,4,368.04189873131804,0.0,320.2572494434478
12,ADI,True,37,12,15,33,0,13,340.1044531613143,0.0,262.2013453858323
13,AAPL,False,11,8,30,0,5,0,0.0,263.16344649775573,0.0
14,AMAT,True,10,7,21,7,0,15,339.1336449041686,0.0,305.8944016360819
15,APP,False,39,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,True,15,3,8,11,0,3,120.76192594304771,0.0,105.29530282841792
17,ASML,True,39,10,13,26,0,7,1434.0678907159565,0.0,1067.5666650835717
18,TEAM,False,21,3,15,0,1,0,0.0,121.49172430730873,0.0
19,ADSK,True,1,38,23,0,0,11,213.3682988420723,0.0,291.31478340050256
20,ADP,False,23,12,10,0,2,0,0.0,254.84383407253466,0.0
21,AXON,True,3,19,32,1,0,15,413.5094752192557,0.0,589.2677020008532
22,BKR,True,38,18,31,31,0,15,61.82739910092833,0.0,47.88984267950382
23,BKNG,False,31,29,64,0,18,0,0.0,5265.73274360208,0.0
24,AVGO,False,52,13,14,0,8,0,0.0,362.39303263723195,0.0
25,CDNS,False,21,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,True,20,12,22,12,0,8,222.24213821111496,0.0,202.082093268091
27,CTAS,True,15,7,31,4,0,12,191.11358483981454,0.0,189.76416096421448
28,CSCO,False,11,13,25,0,11,0,0.0,81.11739061048834,0.0
29,CCEP,True,28,25,23,26,0,12,104.00530503845577,0.0,89.31770291366298
