,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,10,17,4,0,10,0,0.0,684.9211131466403,0.0
1,QQQ,True,4,6,6,0,0,2,614.9880419731167,0.0,612.8505582437782
2,^VIX,True,10,35,82,0,0,14,12.716804538013582,0.0,17.658234485655967
3,ADBE,False,21,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,True,12,4,5,8,0,1,232.74630608282013,0.0,203.648443690847
5,ABNB,False,12,27,22,0,19,0,0.0,132.72527549690162,0.0
6,ALNY,False,15,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,True,20,11,43,11,0,28,323.0553234716486,0.0,300.96126900965277
8,GOOG,True,18,13,42,10,0,27,323.3955911905333,0.0,302.23359415968446
9,AMZN,False,10,17,24,0,9,0,0.0,231.11675351880865,0.0
10,AEP,True,13,29,44,8,0,17,116.98254659865717,0.0,119.86103954138198
11,AMGN,True,18,2,7,6,0,4,332.5914393180793,0.0,322.4763547949161
12,ADI,True,19,12,15,15,0,13,298.2165567145276,0.0,262.20134538583244
13,AAPL,True,1,30,41,0,0,22,246.87915671186875,0.0,273.75954763957225
14,AMAT,True,20,11,14,15,0,9,306.2758966067401,0.0,253.36363344019486
15,APP,False,21,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,True,8,53,24,3,0,14,105.29530282841792,0.0,159.74462063407955
17,ASML,True,21,10,13,19,0,7,1336.4708231817053,0.0,1068.9748225527558
18,TEAM,False,3,3,15,0,1,0,0.0,121.49172430730873,0.0
19,ADSK,False,21,23,37,0,11,0,0.0,291.31478340050256,0.0
20,ADP,False,5,12,10,0,2,0,0.0,254.8438340725327,0.0
21,AXON,False,4,32,24,0,15,0,0.0,589.2677020008532,0.0
22,BKR,True,20,18,31,14,0,15,53.56958384091385,0.0,48.07049963507237
23,BKNG,False,13,29,64,0,18,0,0.0,5265.7327436020805,0.0
24,AVGO,False,34,13,14,0,8,0,0.0,362.39303263723195,0.0
25,CDNS,False,3,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,True,2,12,22,0,0,8,179.92544424319394,0.0,202.082093268091
27,CTAS,False,4,31,30,0,12,0,0.0,190.20061969607252,0.0
28,CSCO,True,6,25,36,4,0,14,75.59151466505918,0.0,76.60239156083638
29,CCEP,True,10,25,23,8,0,12,88.8998082878702,0.0,89.31770291366297
30,CTSH,True,65,78,4,43,0,2,81.91291029779215,0.0,76.27707937687968
31,CMCSA,True,33,65,17,21,0,9,27.97676944532283,0.0,30.30537003009516
32,CEG,False,18,17,24,0,0,0,0.0,339.1390896442781,0.0
33,CPRT,False,1,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,120,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,True,17,21,4,12,0,1,937.5497954252133,0.0,891.1617297711082
36,CRWD,False,51,57,31,0,27,0,0.0,522.7308591590778,0.0
37,CSX,True,9,11,25,7,0,12,35.93787022078468,0.0,36.06223447028336
38,DDOG,True,6,36,66,2,0,24,124.8835861948425,0.0,156.50614400277593
39,DXCM,True,44,19,7,18,0,3,68.99832911194402,0.0,66.59420768057878
40,FANG,True,5,27,24,3,0,15,152.90145680900253,0.0,152.68459362556496
41,DASH,False,16,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,False,1,87,2,0,51,0,0.0,203.70824574142858,0.0
43,EXC,True,11,31,2,5,0,0,43.74155041453284,0.0,45.24698545166688
44,FAST,True,16,7,18,7,0,8,40.94498236333976,0.0,40.86945270063743
