Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,MU,Information Technology,Semiconductors,S&P 500,405.35,99,99,99,98,944.5399780273438,961.8900146484375,864.010009765625,864.010009765625
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,387.37,99,99,99,99,546.760009765625,554.155029296875,511.3699951171875,511.7200012207031
3,LITE,Information Technology,Communications Equipment,S&P 500,382.38,99,99,99,99,914.2449951171875,974.0,853.0999755859375,863.6599731445312
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,335.0,99,99,98,99,888.77001953125,910.6599731445312,843.6300048828125,847.469970703125
5,MRVL,Technology,Semiconductors,Nasdaq 100,292.67,99,97,76,78,299.42498779296875,300.72430419921875,261.3900146484375,263.4700012207031
6,CIEN,Information Technology,Communications Equipment,S&P 500,289.62,99,99,99,99,512.3099975585938,525.1500244140625,488.1400146484375,488.2099914550781
7,INTC,Information Technology,Semiconductors,S&P 500,278.76,98,99,96,96,106.41000366210938,106.44000244140625,98.33499908447266,99.16999816894531
8,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,265.07,98,96,82,78,405.7699890136719,412.8999938964844,386.2749938964844,394.3900146484375
9,AMD,Information Technology,Semiconductors,S&P 500,244.69,98,97,90,96,499.1199951171875,505.6199951171875,463.9700012207031,466.3800048828125
10,COHR,Information Technology,Electronic Components,S&P 500,241.55,98,98,98,98,405.2699890136719,417.75,375.0899963378906,376.989990234375
11,ARM,Technology,Semiconductors,Nasdaq 100,236.27,98,93,16,32,369.8699951171875,373.739990234375,337.5513000488281,342.92999267578125
12,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,206.03,97,89,45,78,52.904998779296875,53.054298400878906,48.54499816894531,49.20000076293945
13,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,204.37,97,98,99,98,389.7300109863281,392.9200134277344,354.1300048828125,357.92999267578125
14,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,203.04,97,98,99,99,121.0,121.84870147705078,113.5,116.27999877929688
15,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,200.35,97,97,97,97,318.74029541015625,323.4200134277344,302.7449951171875,303.2799987792969
16,GLW,Information Technology,Electronic Components,S&P 500,191.87,97,98,98,96,189.3769989013672,190.11000061035156,174.3000030517578,177.5800018310547
17,ON,Information Technology,Semiconductors,S&P 500,191.37,96,96,71,62,126.18000030517578,126.30000305175781,116.72000122070312,117.26000213623047
18,FIX,Industrials,Construction & Engineering,S&P 500,191.17,96,98,98,98,1868.010009765625,1926.8409423828125,1825.22998046875,1843.93994140625
19,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,175.2,96,96,97,95,479.7099914550781,484.8999938964844,452.9049987792969,453.010009765625
20,VRT,Industrials,Electrical Components & Equipment,S&P 500,159.17,96,97,98,94,313.7550048828125,314.9800109863281,294.3949890136719,300.510009765625
21,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,156.86,96,94,95,93,2043.0400390625,2054.9599609375,1927.72998046875,1929.199951171875
22,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,156.19,95,96,96,95,929.9299926757812,934.030029296875,901.655029296875,904.280029296875
23,DDOG,Information Technology,Application Software,S&P 500,155.42,95,92,35,73,237.39999389648438,241.61000061035156,230.57000732421875,234.11000061035156
24,STLD,Materials,Steel,S&P 500,152.23,95,91,86,87,273.8900146484375,276.17999267578125,265.6199951171875,268.5
25,CSCO,Information Technology,Communications Equipment,S&P 500,151.02,95,83,64,82,128.66000366210938,128.83999633789062,121.55999755859375,121.63999938964844
26,AKAM,Information Technology,Internet Services & Infrastructure,S&P 500,150.05,95,89,85,49,157.55499267578125,158.00999450683594,147.7899932861328,149.32000732421875
27,NUE,Materials,Steel,S&P 500,150.03,94,91,79,80,260.04998779296875,261.4599914550781,252.44000244140625,254.38999938964844
28,FTNT,Information Technology,Systems Software,S&P 500,147.82,94,81,26,15,149.02999877929688,149.0500030517578,143.4550018310547,144.67999267578125
29,MPWR,Information Technology,Semiconductors,S&P 500,145.74,94,95,90,91,1591.25,1599.6500244140625,1473.949951171875,1481.050048828125
30,ASML,Technology,Industrial Machinery,Nasdaq 100,145.14,94,92,95,92,1685.43994140625,1705.4791259765625,1638.3800048828125,1641.739990234375
31,JBHT,Industrials,Cargo Ground Transportation,S&P 500,144.83,94,89,86,89,285.3699951171875,289.95001220703125,279.1300048828125,284.95001220703125
32,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,144.63,93,93,89,91,369.32000732421875,367.989990234375,350.2049865722656,353.239990234375
33,HUM,Health Care,Managed Health Care,S&P 500,141.98,93,59,3,40,348.8399963378906,351.8800048828125,342.7099914550781,350.0799865722656
34,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,140.07,93,96,95,86,335.5199890136719,338.8599853515625,328.0249938964844,329.8299865722656
35,NTAP,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,138.35,93,61,19,57,177.02000427246094,177.6199951171875,166.77000427246094,167.0399932861328
36,WBD,Communication Services,Broadcasting,S&P 500,138.34,93,95,97,99,27.0,27.0,25.915000915527344,26.239999771118164
37,ALB,Materials,Specialty Chemicals,S&P 500,137.07,93,97,97,96,162.2899932861328,163.375,155.14500427246094,155.44000244140625
38,CNC,Health Care,Managed Health Care,S&P 500,136.98,92,91,13,19,62.64500045776367,62.939998626708984,61.69499969482422,62.33000183105469
39,PWR,Industrials,Construction & Engineering,S&P 500,136.57,92,95,94,90,705.9400024414062,714.0750122070312,690.0499877929688,695.1099853515625
40,GNRC,Industrials,Electrical Components & Equipment,S&P 500,134.71,92,94,92,56,272.260009765625,272.69000244140625,255.3300018310547,261.5400085449219
