,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,4,43,52,0,37,0,0.0,746.4744448295008,0.0
1,QQQ,False,4,43,41,0,38,0,0.0,726.713466460603,0.0
2,^VIX,True,4,41,55,1,0,16,12.450707226514588,0.0,19.821370885478547
3,ADBE,False,2,7,2,0,3,0,0.0,242.24834399975612,0.0
4,AMD,False,4,50,34,0,34,0,0.0,478.73187547186575,0.0
5,ABNB,False,21,20,21,0,10,0,0.0,136.79501826281208,0.0
6,ALNY,False,7,3,28,0,1,0,0.0,287.442385885579,0.0
7,GOOGL,False,8,41,37,0,30,0,0.0,376.6381775041981,0.0
8,GOOG,False,8,41,37,0,30,0,0.0,373.7139603726205,0.0
9,AMZN,False,8,39,10,0,23,0,0.0,259.6959489166257,0.0
10,AEP,False,25,20,13,0,7,0,0.0,131.9966337635327,0.0
11,AMGN,True,5,27,12,3,0,3,332.5920339981105,0.0,338.60611408182945
12,ADI,False,1,6,8,0,2,0,0.0,394.9449238603806,0.0
13,AAPL,False,3,44,35,0,33,0,0.0,303.07988492597894,0.0
14,AMAT,True,45,8,2,25,0,0,445.3867645977778,0.0,335.1705047889233
15,APP,False,2,39,18,0,15,0,0.0,524.7070801999757,0.0
16,ARM,False,1,59,8,0,35,0,0.0,315.76789018567115,0.0
17,ASML,True,45,26,39,18,0,26,1585.6546427407015,0.0,1430.9424343536198
18,ADSK,False,6,29,20,0,5,0,0.0,229.818444660484,0.0
19,ADP,True,30,33,5,18,0,2,219.21933063590407,0.0,209.233035883783
20,AXON,True,24,31,19,8,0,9,430.7705730374882,0.0,474.92992799581583
21,BKR,False,24,34,11,0,16,0,0.0,64.20598327277061,0.0
22,BKNG,True,11,23,13,5,0,10,159.2053425840307,0.0,177.02664061053298
23,AVGO,False,5,41,11,0,21,0,0.0,423.316931456022,0.0
24,CDNS,True,41,51,13,26,0,4,366.69440194594335,0.0,304.69835561029595
25,CHTR,False,33,6,26,0,4,0,0.0,225.72733596308024,0.0
26,CTAS,True,17,46,23,6,0,8,171.5582026237392,0.0,193.35534438742607
27,CSCO,True,45,6,3,31,0,1,118.63211125192925,0.0,77.09814099190244
28,CCEP,True,4,5,5,2,0,3,92.63329600312666,0.0,90.96045425024327
29,CTSH,True,17,72,65,10,0,43,50.72249836928472,0.0,80.9275482600286
30,CMCSA,False,33,6,24,0,4,0,0.0,28.251485584381573,0.0
31,CEG,False,4,8,9,0,1,0,0.0,262.3291876363772,0.0
32,CPRT,False,7,7,76,0,2,0,0.0,31.75707690261063,0.0
33,COST,False,13,8,21,0,6,0,0.0,1034.2824645785288,0.0
34,CRWD,False,4,32,7,0,30,0,0.0,678.6519325735713,0.0
35,CSX,True,50,18,30,28,0,25,45.295009995627744,0.0,41.137632734855444
36,DDOG,True,40,12,15,28,0,10,219.84298277926678,0.0,120.76558967362132
37,DXCM,True,17,48,14,13,0,8,70.71649378751238,0.0,68.01265446857111
38,FANG,True,6,3,8,1,0,2,189.58883608148938,0.0,192.4228091050544
39,DASH,False,26,19,60,0,8,0,0.0,167.0740559820953,0.0
40,EA,True,14,30,10,10,0,8,201.8809679897705,0.0,202.11605583981634
41,EXC,True,13,45,24,3,0,19,44.156284345454885,0.0,47.769779524708085
42,FAST,True,11,30,9,6,0,5,44.76837142894775,0.0,45.405709594319205
43,FER,False,2,10,8,0,2,0,0.0,65.84334794713095,0.0
44,FTNT,True,36,7,3,28,0,1,135.3960670976173,0.0,78.87642002908586
45,GEHC,True,15,19,11,5,0,8,61.91161468517483,0.0,70.4761259849933
46,GILD,False,7,18,12,0,2,0,0.0,130.0515442811117,0.0
47,HON,False,6,8,22,0,6,0,0.0,223.93542820708163,0.0
48,IDXX,True,2,28,15,0,0,1,541.561375056282,0.0,553.6931629649093
49,INSM,False,40,11,17,0,5,0,0.0,147.25243848258003,0.0
50,INTC,False,4,45,2,0,33,0,0.0,106.78231596066941,0.0
51,INTU,False,14,23,17,0,5,0,0.0,374.65614468090286,0.0
52,ISRG,False,22,13,67,0,3,0,0.0,443.2711063557481,0.0
53,KDP,True,44,24,20,28,0,14,30.082260269175443,0.0,28.4724056476882
54,KLAC,True,45,6,4,19,0,1,1899.8249102284085,0.0,1409.3238918680256
55,KHC,True,1,5,19,0,0,14,22.369273019799085,0.0,22.884277862936784
56,LRCX,False,4,41,8,0,22,0,0.0,303.19101300194524,0.0
