Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,417.62,99,99,99,99,387.05999755859375,416.3699951171875,385.81048583984375,403.1199951171875
2,CIEN,Information Technology,Communications Equipment,S&P 500,389.73,99,99,99,99,505.0,527.8599853515625,497.090087890625,515.8499755859375
3,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,315.48,99,99,99,99,574.5800170898438,607.8900146484375,573.0100708007812,587.6199951171875
4,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,291.3,99,99,98,97,389.54998779296875,404.8299865722656,389.54998779296875,400.989990234375
5,MU,Information Technology,Semiconductors,S&P 500,282.14,99,99,99,99,482.1719970703125,493.6199035644531,471.79998779296875,481.7200012207031
6,COHR,Information Technology,Electronic Components,S&P 500,276.55,99,98,98,94,342.95001220703125,356.8800048828125,326.22869873046875,337.67999267578125
7,FIX,Industrials,Construction & Engineering,S&P 500,242.63,98,98,97,98,1731.75,1798.9599609375,1740.0,1773.9100341796875
8,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,236.14,98,99,99,99,121.56999969482422,123.30999755859375,119.87000274658203,121.5199966430664
9,GLW,Information Technology,Electronic Components,S&P 500,227.79,98,98,97,97,168.3000030517578,172.5,166.51010131835938,169.5
10,VRT,Industrials,Electrical Components & Equipment,S&P 500,214.45,98,98,93,96,304.20001220703125,325.25,304.20001220703125,321.75
11,MRVL,Technology,Semiconductors,Nasdaq 100,205.65,98,82,43,71,157.89999389648438,167.86000061035156,157.77000427246094,165.55999755859375
12,INTC,Information Technology,Semiconductors,S&P 500,196.08,97,96,96,98,66.08999633789062,68.27999877929688,65.69999694824219,66.77999877929688
13,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,192.59,97,97,98,97,264.1099853515625,272.81988525390625,253.2899932861328,258.55999755859375
14,GEV,Industrials,Heavy Electrical Equipment,S&P 500,192.55,97,97,93,90,1147.8900146484375,1181.949951171875,1133.489990234375,1149.530029296875
15,ALB,Materials,Specialty Chemicals,S&P 500,179.2,97,98,99,89,193.4499969482422,196.31790161132812,188.00999450683594,193.13999938964844
16,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,178.36,97,96,88,59,340.7699890136719,348.4324951171875,338.9100036621094,346.5299987792969
17,MPWR,Information Technology,Semiconductors,S&P 500,175.73,96,90,93,93,1550.4000244140625,1597.7615966796875,1533.0,1592.1700439453125
18,ON,Information Technology,Semiconductors,S&P 500,169.36,96,80,77,27,92.99800109863281,99.18000030517578,92.5000991821289,97.77999877929688
