ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
A,2026-07-21,2026-08-05,2026-08-06,141.58,128.3468,-9.35%,168.0465,128.3468,PENDING,,,150.27,11.1,2.36,2.33,1.17,15.29,34.94,22.91
AES,2026-06-17,2026-07-10,2026-07-13,14.6147,14.4086,-1.41%,15.027,14.4086,PENDING,,,14.8,6.99,0.0,-0.2,0.48,2.03,6.78,20.63
AIZ,2026-07-15,2026-08-05,2026-08-06,300.0229,271.9037,-9.37%,356.2611,271.9037,PENDING,,,286.11,20.05,1.0,1.81,1.63,10.61,29.63,36.27
ANET,2026-07-17,2026-08-04,2026-08-05,210.19,158.2608,-24.71%,314.0484,158.2608,PENDING,,,192.84,47.17,2.68,-1.09,-3.01,14.05,42.48,38.35
AXON,2026-06-18,2026-06-30,2026-07-01,580.52,405.2571,-30.19%,931.0459,405.2571,PENDING,,,442.08,-22.16,-9.81,-12.53,-27.86,-0.25,-9.71,-41.53
AXP,2026-05-20,2026-06-16,2026-06-17,340.4581,302.2972,-11.21%,416.7798,302.2972,PENDING,,,324.43,-11.59,-1.02,-0.51,-5.27,-3.0,9.44,0.8
BBY,2026-04-23,2026-05-28,2026-05-29,73.0282,60.4238,-17.26%,98.2368,60.4238,PENDING,,,93.24,43.31,-1.68,4.38,7.89,22.05,52.52,29.75
BIIB,2026-07-08,2026-08-19,2026-08-20,217.98,198.9606,-8.73%,256.0188,198.9606,PENDING,,,216.17,22.83,-0.55,1.73,3.02,8.83,17.96,49.23
BMY,2026-05-28,2026-07-16,2026-07-17,60.87,56.0994,-7.84%,70.4112,56.0994,PENDING,,,63.73,22.14,-0.58,-1.48,-0.16,14.6,9.05,44.56
BRK.B,2026-07-08,2026-08-03,2026-08-04,512.07,494.4799,-3.44%,547.2501,494.4799,PENDING,,,516.76,2.81,0.35,2.16,2.53,4.29,4.99,4.66
CAH,2026-07-14,2026-09-02,2026-09-03,246.11,228.4796,-7.16%,281.3707,228.4796,PENDING,,,232.65,14.02,-0.95,-3.26,-1.07,2.98,7.41,54.41
