,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,47,17,4,0,10,0,0.0,683.0556803920518,0.0
1,QQQ,False,36,5,6,0,0,0,0.0,614.2135705605082,0.0
2,^VIX,True,47,35,82,14,0,14,16.737187669175754,0.0,17.658234485655967
3,ADBE,False,10,8,40,0,4,0,0.0,263.1007153884859,0.0
4,AMD,True,2,34,13,0,0,8,191.8384336806722,0.0,232.74630608282013
5,ABNB,False,10,12,27,0,7,0,0.0,126.83550798060497,0.0
6,ALNY,True,2,50,3,0,0,0,300.83470829572536,0.0,378.6680159209362
7,GOOGL,False,34,23,11,0,13,0,0.0,324.5607876340713,0.0
8,GOOG,False,34,21,13,0,12,0,0.0,325.1540712027318,0.0
9,AMZN,False,5,12,30,0,3,0,0.0,205.56130207329682,0.0
10,AEP,False,6,44,29,0,32,0,0.0,130.0811324569447,0.0
11,AMGN,False,16,39,2,0,19,0,0.0,370.4371989400864,0.0
12,ADI,False,18,38,12,0,33,0,0.0,339.04286087376494,0.0
13,AAPL,False,30,8,30,0,5,0,0.0,263.1634464976927,0.0
14,AMAT,False,1,2,12,0,0,0,0.0,335.5871766360976,0.0
15,APP,False,7,10,41,0,4,0,0.0,442.6527514511203,0.0
16,ARM,True,8,8,18,5,0,12,124.22285898368195,0.0,120.76192594304771
17,ASML,False,19,39,10,0,26,0,0.0,1434.0678907159565,0.0
18,TEAM,False,3,12,25,0,2,0,0.0,72.03954237476532,0.0
19,ADSK,False,3,17,38,0,8,0,0.0,243.50555429039974,0.0
20,ADP,False,11,5,26,0,2,0,0.0,209.23303588379798,0.0
21,AXON,False,3,19,19,0,9,0,0.0,474.92992799581583,0.0
22,BKR,True,6,11,40,4,0,33,58.040407244948305,0.0,62.070108293969895
23,BKNG,True,16,34,29,6,0,18,4130.011742785782,0.0,5253.747519588236
24,AVGO,False,5,9,57,0,2,0,0.0,314.8104641892659,0.0
25,CDNS,False,40,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,False,13,26,12,0,12,0,0.0,222.24213821111496,0.0
27,CTAS,False,11,23,7,0,8,0,0.0,193.88108843765912,0.0
28,CSCO,True,2,28,13,0,0,11,77.51655337782861,0.0,81.11739061048709
29,CCEP,False,16,31,25,0,28,0,0.0,104.4106337081063,0.0
30,CTSH,False,37,65,78,0,43,0,0.0,81.49819214048135,0.0
31,CMCSA,False,11,59,65,0,28,0,0.0,30.47852378300209,0.0
32,CEG,False,12,17,26,0,14,0,0.0,300.87172712736077,0.0
33,CPRT,False,38,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,157,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,False,6,48,21,0,20,0,0.0,974.84102828344,0.0
36,CRWD,False,5,11,72,0,6,0,0.0,412.40058996567956,0.0
37,CSX,False,16,30,11,0,25,0,0.0,41.26373954742787,0.0
38,DDOG,True,15,9,8,10,0,4,120.76558967362132,0.0,106.61426744967979
39,DXCM,False,13,14,5,0,8,0,0.0,68.01265446857111,0.0
40,FANG,True,42,27,24,27,0,15,186.8702059718786,0.0,151.7773483274319
41,DASH,False,53,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,True,2,36,87,0,0,51,198.94819106005545,0.0,203.5156896978827
43,EXC,False,6,24,6,0,19,0,0.0,48.21902308428726,0.0
44,FAST,False,6,47,7,0,15,0,0.0,44.647694504044786,0.0
45,FER,False,18,39,8,0,24,0,0.0,71.07302714099991,0.0
46,FTNT,False,3,13,8,0,8,0,0.0,80.5474326345005,0.0
47,GEHC,False,18,18,11,0,9,0,0.0,79.5355212530465,0.0
48,GILD,False,21,25,11,0,16,0,0.0,144.5756515295492,0.0
49,HON,False,15,55,18,0,37,0,0.0,236.9047390869037,0.0
50,IDXX,False,15,6,19,0,1,0,0.0,613.261571644565,0.0
51,INSM,False,16,10,49,0,2,0,0.0,144.4102706639942,0.0
52,INTC,True,12,32,14,3,0,11,42.95892508476094,0.0,43.38206523908276
53,INTU,False,2,18,38,0,10,0,0.0,428.46211492274244,0.0
54,ISRG,False,50,16,5,0,5,0,0.0,557.8352160831571,0.0
55,KDP,False,16,20,32,0,14,0,0.0,28.723890025185987,0.0
56,KLAC,True,3,36,39,1,0,26,1411.1226640192183,0.0,1457.5730140669298
57,KHC,False,12,22,12,0,3,0,0.0,23.265552778740854,0.0
58,LRCX,False,1,5,12,0,3,0,0.0,212.66883729296927,0.0
59,LIN,True,9,6,14,1,0,10,477.8221187655609,0.0,487.3352892999616
60,MAR,False,15,55,5,0,24,0,0.0,327.9281036679847,0.0
61,MRVL,True,33,38,10,7,0,5,87.52695697055383,0.0,88.10387161658839
62,MELI,False,37,20,38,0,8,0,0.0,2110.4770184249755,0.0
63,META,False,10,35,6,0,6,0,0.0,635.6682169447117,0.0
64,MCHP,False,18,61,19,0,25,0,0.0,73.55091310621846,0.0
65,MU,False,4,6,26,0,3,0,0.0,411.5472667319539,0.0
66,MSFT,False,7,9,24,0,3,0,0.0,392.1968592973704,0.0
67,MSTR,True,17,23,11,5,0,3,130.88606434678022,0.0,155.04581208582536
68,MDLZ,True,8,18,27,3,0,22,55.20876470650713,0.0,59.34150679432169
69,MNST,False,19,47,6,0,27,0,0.0,82.87154582298108,0.0
70,NFLX,True,22,85,10,9,0,4,90.35161401619386,0.0,117.75870061128927
71,NVDA,False,20,13,4,0,6,0,0.0,179.4129852287609,0.0
72,NXPI,False,18,13,6,0,4,0,0.0,220.1622502772674,0.0
73,ORLY,True,1,34,18,0,0,11,87.10857281468036,0.0,96.42597221880075
74,ODFL,False,15,65,55,0,41,0,0.0,191.8946326175697,0.0
75,PCAR,False,18,67,4,0,41,0,0.0,122.47608830502143,0.0
76,PLTR,True,19,40,17,13,0,11,144.7513589115094,0.0,179.9666307183974
77,PANW,False,3,13,28,0,10,0,0.0,161.46326196267214,0.0
78,PAYX,False,11,7,40,0,4,0,0.0,92.73589129591458,0.0
79,PYPL,False,114,5,48,0,3,0,0.0,68.86988860356433,0.0
80,PDD,False,6,17,28,0,3,0,0.0,100.48476243665488,0.0
81,PEP,False,16,34,14,0,24,0,0.0,161.09029208400293,0.0
82,QCOM,False,51,5,3,0,1,0,0.0,167.83352640413923,0.0
83,REGN,False,11,18,21,0,1,0,0.0,750.8402368128789,0.0
84,ROP,False,11,10,85,0,7,0,0.0,347.9543198871095,0.0
85,ROST,True,33,12,67,15,0,43,206.6712405585285,0.0,186.84232099101462
86,STX,True,8,10,57,2,0,20,371.6869975372662,0.0,373.54462630398825
87,SHOP,False,5,11,32,0,5,0,0.0,121.0412285215169,0.0
88,SBUX,False,7,6,26,0,3,0,0.0,97.00191848610186,0.0
89,SNPS,False,40,41,62,0,21,0,0.0,488.36553972170947,0.0
90,TMUS,False,7,32,108,0,14,0,0.0,213.20922671589642,0.0
91,TTWO,False,5,16,30,0,5,0,0.0,201.3596340925898,0.0
92,TSLA,False,60,18,13,0,16,0,0.0,457.2523699631363,0.0
93,TXN,False,23,59,59,0,35,0,0.0,215.01671660466968,0.0
94,TRI,False,8,14,80,0,8,0,0.0,95.63466225485617,0.0
95,VRSK,False,11,10,25,0,8,0,0.0,197.70657627062224,0.0
96,VRTX,False,7,37,5,0,5,0,0.0,455.73342104521845,0.0
97,WMT,False,26,30,9,0,16,0,0.0,124.70011496861942,0.0
98,WBD,False,14,17,9,0,9,0,0.0,27.937240194084985,0.0
99,WDC,True,9,9,58,4,0,30,267.77482074967617,0.0,257.9182087662913
100,WDAY,False,3,12,81,0,1,0,0.0,131.23773757953936,0.0
101,XEL,False,7,25,6,0,13,0,0.0,80.19988670566009,0.0
102,ZS,False,91,15,12,0,7,0,0.0,315.9215262231083,0.0
103,MMM,False,19,15,13,0,5,0,0.0,163.9709451068315,0.0
104,AOS,False,22,60,35,0,30,0,0.0,76.64044800337417,0.0
105,ABT,False,16,8,24,0,4,0,0.0,112.54723925981592,0.0
106,ABBV,False,10,20,27,0,7,0,0.0,224.1371478065155,0.0
107,ACN,False,40,14,4,0,6,0,0.0,267.424851996741,0.0
108,AES,False,19,23,9,0,18,0,0.0,15.678690298446115,0.0
109,AFL,False,14,25,5,0,11,0,0.0,110.28010941073144,0.0
110,A,False,48,9,18,0,5,0,0.0,139.78751733409618,0.0
