Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,345.92,99,99,99,99,280.6499938964844,297.55999755859375,280.30999755859375,290.95001220703125
2,MU,Information Technology,Semiconductors,S&P 500,300.51,99,99,99,80,426.9679870605469,436.889892578125,423.0,429.0
3,CIEN,Information Technology,Communications Equipment,S&P 500,295.06,99,99,99,91,345.989990234375,365.8999938964844,345.6809997558594,353.3299865722656
4,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,259.34,99,98,97,79,332.8699951171875,343.69000244140625,330.739990234375,342.82000732421875
5,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,251.01,99,99,99,98,409.239990234375,426.5,408.29998779296875,421.8500061035156
6,GLW,Information Technology,Electronic Components,S&P 500,232.31,99,97,95,97,153.8800048828125,162.0998992919922,152.66000366210938,160.42999267578125
7,FIX,Industrials,Construction & Engineering,S&P 500,218.63,98,98,98,98,1468.0,1499.97998046875,1442.5101318359375,1450.5999755859375
8,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,214.85,98,99,98,82,249.85000610351562,256.67999267578125,248.38999938964844,249.47999572753906
9,ALB,Materials,Specialty Chemicals,S&P 500,212.66,98,99,97,59,202.0,206.0,195.29010009765625,195.8699951171875
10,WBD,Communication Services,Broadcasting,S&P 500,193.87,98,98,99,84,29.049999237060547,29.100000381469727,28.850000381469727,28.899999618530273
11,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,193.67,98,97,96,21,385.0,395.95001220703125,384.0,394.95001220703125
12,NEM,Materials,Gold,S&P 500,180.52,97,98,97,97,124.94999694824219,126.97000122070312,123.15499877929688,124.8499984741211
13,MRNA,Health Care,Biotechnology,S&P 500,177.35,97,94,17,0,50.744998931884766,53.84980010986328,50.66999816894531,51.369998931884766
14,ASML,Technology,Industrial Machinery,Nasdaq 100,167.28,97,97,94,30,1521.9200439453125,1547.2198486328125,1516.47998046875,1526.510009765625
15,GEV,Industrials,Heavy Electrical Equipment,S&P 500,163.8,97,94,91,99,887.9600219726562,894.9298706054688,873.6199951171875,876.010009765625
16,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,163.02,97,94,95,75,772.5,777.5999755859375,756.739990234375,766.6099853515625
17,HII,Industrials,Aerospace & Defense,S&P 500,161.57,96,96,94,86,451.8399963378906,450.114990234375,418.7799987792969,435.5799865722656
18,INTC,Information Technology,Semiconductors,S&P 500,160.52,96,97,96,65,46.04999923706055,46.970001220703125,45.51499938964844,46.880001068115234
19,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,160.38,96,89,80,44,301.4800109863281,309.0,294.010009765625,302.17999267578125
20,FCX,Materials,Copper,S&P 500,155.62,96,95,49,64,69.0,69.75,68.13999938964844,68.81999969482422
21,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,155.56,96,98,95,70,1544.760009765625,1577.344970703125,1541.1099853515625,1546.6800537109375
22,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,152.27,95,93,91,98,154.86000061035156,157.0,153.66009521484375,156.9199981689453
23,GNRC,Industrials,Electrical Components & Equipment,S&P 500,146.67,95,59,30,85,236.36000061035156,241.09100341796875,230.55999755859375,236.5800018310547
24,DG,Consumer Staples,Consumer Staples Merchandise Retail,S&P 500,145.62,95,95,82,87,153.6999969482422,156.52999877929688,153.25999450683594,154.7899932861328
25,VTRS,Health Care,Pharmaceuticals,S&P 500,144.67,95,91,58,56,16.190000534057617,16.469999313354492,15.954999923706055,16.079999923706055
