,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,44,17,4,0,10,0,0.0,683.0556806031998,0.0
1,QQQ,False,33,5,6,0,0,0,0.0,614.9880419731116,0.0
2,^VIX,True,44,35,82,14,0,14,16.737187669175754,0.0,17.658234485655967
3,ADBE,False,7,8,40,0,4,0,0.0,263.1007153884859,0.0
4,AMD,False,33,13,4,0,8,0,0.0,232.7463060828202,0.0
5,ABNB,False,7,12,27,0,7,0,0.0,126.83550798060497,0.0
6,ALNY,False,49,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,False,31,23,11,0,13,0,0.0,324.56078763407186,0.0
8,GOOG,False,31,21,13,0,12,0,0.0,325.1540712026653,0.0
9,AMZN,False,2,12,30,0,3,0,0.0,205.56130207329682,0.0
10,AEP,False,3,44,29,0,32,0,0.0,130.08113245694423,0.0
11,AMGN,False,13,39,2,0,19,0,0.0,370.43719894008643,0.0
12,ADI,False,15,38,12,0,33,0,0.0,339.0428608737648,0.0
13,AAPL,False,27,8,30,0,5,0,0.0,263.1634464976927,0.0
14,AMAT,False,12,14,7,0,7,0,0.0,339.1336449042645,0.0
15,APP,False,4,10,41,0,4,0,0.0,442.6527514511203,0.0
16,ARM,True,5,8,18,3,0,12,122.52855262986763,0.0,120.76192594304771
17,ASML,False,16,39,10,0,26,0,0.0,1434.0678907159147,0.0
18,TEAM,True,12,25,3,2,0,1,72.03954237476532,0.0,121.49172430730873
19,ADSK,True,17,38,23,8,0,11,243.50555429039974,0.0,291.31478340050256
20,ADP,False,8,5,26,0,2,0,0.0,209.23303588379792,0.0
21,AXON,True,19,19,32,9,0,15,475.7704612973135,0.0,589.2677020008532
22,BKR,True,3,11,40,1,0,33,55.76577670397147,0.0,62.070108293971046
23,BKNG,True,13,34,29,5,0,18,4070.257298682313,0.0,5253.747516093176
24,AVGO,False,2,9,57,0,2,0,0.0,314.8104641892659,0.0
25,CDNS,False,37,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,False,10,26,12,0,12,0,0.0,222.24213821111496,0.0
27,CTAS,False,8,23,7,0,8,0,0.0,193.88108843765073,0.0
28,CSCO,False,27,13,25,0,11,0,0.0,81.11739061048831,0.0
29,CCEP,False,13,31,25,0,28,0,0.0,104.41063370810625,0.0
30,CTSH,False,34,65,78,0,43,0,0.0,81.49819214048131,0.0
31,CMCSA,False,8,59,65,0,28,0,0.0,30.478523783002117,0.0
32,CEG,False,9,17,26,0,14,0,0.0,300.87172712740704,0.0
33,CPRT,False,35,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,154,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,False,3,48,21,0,20,0,0.0,974.8410282834401,0.0
36,CRWD,False,2,11,72,0,6,0,0.0,412.40058996567956,0.0
37,CSX,False,13,30,11,0,25,0,0.0,41.26373954742748,0.0
38,DDOG,True,12,9,8,9,0,4,120.7655871026381,0.0,106.61426744967979
39,DXCM,False,10,14,5,0,8,0,0.0,68.01265446857111,0.0
40,FANG,True,39,27,24,24,0,15,181.10187780809568,0.0,151.7773483274462
41,DASH,False,50,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,False,35,87,2,0,51,0,0.0,203.51568969788295,0.0
43,EXC,False,3,24,6,0,19,0,0.0,48.21902308428722,0.0
44,FAST,False,3,47,7,0,15,0,0.0,44.64769450404479,0.0
45,FER,False,15,39,8,0,24,0,0.0,71.07302714099998,0.0
46,FTNT,True,13,8,20,8,0,8,80.5474326345005,0.0,78.37975126043023
47,GEHC,False,15,18,11,0,9,0,0.0,79.53552125304515,0.0
48,GILD,False,18,25,11,0,16,0,0.0,144.5756515295492,0.0
49,HON,False,12,55,18,0,37,0,0.0,236.9047390869036,0.0
50,IDXX,False,12,6,19,0,1,0,0.0,613.261571644565,0.0
51,INSM,False,13,10,49,0,2,0,0.0,144.4102706639942,0.0
52,INTC,True,9,32,14,3,0,11,42.95892508476092,0.0,43.38206523908275
53,INTU,True,17,38,14,9,0,6,428.46187492190364,0.0,649.2502470645418
54,ISRG,False,47,16,5,0,5,0,0.0,557.8352160831571,0.0
55,KDP,False,13,20,32,0,14,0,0.0,28.723890025185998,0.0
56,KLAC,False,36,39,10,0,26,0,0.0,1457.57301406693,0.0
57,KHC,False,9,22,12,0,3,0,0.0,23.265552778740823,0.0
58,LRCX,True,3,12,4,1,0,0,209.4541202606983,0.0,229.92528084811656
59,LIN,True,6,6,14,1,0,10,477.8221187656222,0.0,487.3352893002568
60,MAR,False,12,55,5,0,24,0,0.0,327.9281036679847,0.0
61,MRVL,True,30,38,10,5,0,5,76.19001347048265,0.0,88.10387161613143
62,MELI,False,34,20,38,0,8,0,0.0,2110.4770184249755,0.0
63,META,False,7,35,6,0,6,0,0.0,635.6682169447116,0.0
64,MCHP,False,15,61,19,0,25,0,0.0,73.55091310621843,0.0
65,MU,False,1,6,26,0,3,0,0.0,411.5472667319541,0.0
66,MSFT,False,4,9,24,0,3,0,0.0,392.19685929740734,0.0
67,MSTR,True,14,23,11,5,0,3,130.88606434678022,0.0,155.04581208582536
68,MDLZ,True,5,18,27,1,0,22,54.64618935895769,0.0,59.34150679432172
69,MPWR,False,15,38,12,0,21,0,0.0,1118.384630397461,0.0
70,MNST,False,16,47,6,0,27,0,0.0,82.87154582298108,0.0
71,NFLX,True,19,85,10,9,0,4,90.35161401619386,0.0,117.75870061128927
72,NVDA,False,17,13,4,0,6,0,0.0,179.4129852287609,0.0
73,NXPI,False,15,13,6,0,4,0,0.0,221.30483480801885,0.0
74,ORLY,False,32,18,22,0,11,0,0.0,96.42597221880075,0.0
75,ODFL,False,12,65,55,0,41,0,0.0,191.8946326175697,0.0
76,PCAR,False,15,67,4,0,41,0,0.0,122.47608830559653,0.0
77,PLTR,True,16,40,17,11,0,11,144.28503207273906,0.0,179.9666307183974
78,PANW,True,13,28,11,10,0,5,161.46326196267214,0.0,180.1944981457206
79,PAYX,False,8,7,40,0,4,0,0.0,92.73589129591464,0.0
80,PYPL,False,111,5,48,0,3,0,0.0,68.86988860356433,0.0
81,PDD,False,3,17,28,0,3,0,0.0,100.48476243665488,0.0
