ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price
AAPL,2009-06-23,2009-07-15,2009-07-16,4.3674,3.9853,-8.75%,5.1317,3.9853,WIN,2009-08-28,5.1317
AAPL,2009-07-06,2009-07-15,2009-07-16,4.3674,4.0981,-6.17%,4.906,4.0981,WIN,2009-07-30,4.906
AAPL,2009-12-04,2009-12-24,2009-12-28,6.3438,5.7688,-9.06%,7.4937,5.7688,LOSS,2010-01-29,5.7688
AAPL,2010-05-05,2010-06-18,2010-06-21,8.3204,7.4976,-9.89%,9.9661,7.4976,LOSS,2010-06-30,7.4976
AAPL,2011-08-05,2011-09-19,2011-09-20,12.4421,11.1716,-10.21%,14.9831,11.1716,LOSS,2011-10-04,11.1716
AAPL,2013-12-18,2014-04-25,2014-04-28,17.8565,16.9297,-5.19%,19.7099,16.9297,WIN,2014-05-28,19.7099
AAPL,2014-01-06,2014-04-25,2014-04-28,17.8565,16.5945,-7.07%,20.3805,16.5945,WIN,2014-06-06,20.3805
AAPL,2014-06-13,2014-07-07,2014-07-08,21.1252,19.9712,-5.46%,23.4331,19.9712,WIN,2014-10-28,23.4331
AAPL,2014-07-17,2014-07-23,2014-07-24,21.2941,20.4238,-4.09%,23.0348,20.4238,WIN,2014-10-23,23.0348
AAPL,2014-12-01,2015-02-05,2015-02-06,26.6875,25.3645,-4.96%,29.3333,25.3645,WIN,2015-02-23,29.3333
AAPL,2015-01-02,2015-02-05,2015-02-06,26.6875,23.8613,-10.59%,32.3399,23.8613,LOSS,2015-08-21,23.8613
AAPL,2016-06-24,2016-07-27,2016-07-28,23.4308,21.1378,-9.79%,28.0168,21.1378,WIN,2017-01-25,28.0168
AAPL,2016-08-25,2016-09-14,2016-09-15,26.0846,24.5247,-5.98%,29.2044,24.5247,LOSS,2016-11-10,24.5247
AAPL,2016-08-26,2016-09-14,2016-09-15,26.0846,24.4531,-6.25%,29.3477,24.4531,LOSS,2016-11-10,24.4531
AAPL,2016-08-30,2016-09-14,2016-09-15,26.0846,24.2733,-6.94%,29.7073,24.2733,LOSS,2016-11-14,24.2733
AAPL,2016-10-19,2017-01-09,2017-01-10,27.3492,26.2424,-4.05%,29.5626,26.2424,WIN,2017-02-01,29.5626
AAPL,2016-10-26,2017-01-09,2017-01-10,27.3492,26.0582,-4.72%,29.9312,26.0582,WIN,2017-02-01,29.9312
AAPL,2016-11-10,2017-01-09,2017-01-10,27.3492,24.3874,-10.83%,33.2727,24.3874,WIN,2017-03-28,33.2727
AAPL,2017-04-11,2017-05-01,2017-05-02,34.1213,32.5751,-4.53%,37.2138,32.5751,WIN,2017-08-08,37.2138
AAPL,2017-05-17,2017-08-02,2017-08-03,36.4706,34.8582,-4.42%,39.6955,34.8582,LOSS,2017-09-25,34.8582
AAPL,2017-09-08,2017-10-30,2017-10-31,39.1433,36.9616,-5.57%,43.5068,36.9616,LOSS,2018-02-05,36.9616
AAPL,2017-09-20,2017-10-30,2017-10-31,39.1433,36.0705,-7.85%,45.2891,36.0705,LOSS,2018-02-06,36.0705
AAPL,2017-09-21,2017-10-30,2017-10-31,39.1433,35.6897,-8.82%,46.0506,35.6897,LOSS,2018-02-09,35.6897
AAPL,2018-06-18,2018-07-25,2018-07-26,45.8954,44.163,-3.77%,49.3601,44.163,WIN,2018-08-07,49.3601
AAPL,2019-03-08,2019-03-11,2019-03-12,42.9307,40.8593,-4.82%,47.0736,40.8593,WIN,2019-03-22,47.0736
AAPL,2019-04-30,2019-05-01,2019-05-02,50.0477,47.821,-4.45%,54.5011,47.821,LOSS,2019-05-09,47.821
AAPL,2019-10-31,2019-11-01,2019-11-04,61.8447,57.0249,-7.79%,71.4844,57.0249,WIN,2020-01-02,71.4844
AAPL,2021-01-04,2021-01-22,2021-01-25,139.1416,123.5609,-11.20%,170.303,123.5609,LOSS,2021-02-22,123.5609
AAPL,2023-03-01,2023-03-20,2023-03-21,155.0734,142.9826,-7.80%,179.2552,142.9826,WIN,2023-06-02,179.2552
AAPL,2023-03-02,2023-03-20,2023-03-21,155.0734,142.2379,-8.28%,180.7445,142.2379,WIN,2023-06-05,180.7445
AAPL,2023-05-04,2023-05-05,2023-05-08,170.0169,162.0267,-4.70%,185.9974,162.0267,WIN,2023-06-28,185.9974
AAPL,2023-07-10,2023-07-19,2023-07-20,192.5701,184.7438,-4.06%,208.2226,184.7438,LOSS,2023-08-04,184.7438
AAPL,2024-07-24,2024-11-29,2024-12-02,235.9809,216.6199,-8.20%,274.703,216.6199,LOSS,2025-03-11,216.6199
AAPL,2024-07-25,2024-11-29,2024-12-02,235.9809,214.7215,-9.01%,278.4997,214.7215,LOSS,2025-03-12,214.7215
AAPL,2024-10-23,2024-11-29,2024-12-02,235.9809,226.8914,-3.85%,254.16,226.8914,WIN,2024-12-23,254.16
AAPL,2024-10-31,2024-11-29,2024-12-02,235.9809,223.9902,-5.08%,259.9624,223.9902,LOSS,2025-01-21,223.9902
ABBV,2014-09-23,2014-10-24,2014-10-27,38.2447,36.0783,-5.66%,42.5775,36.0783,WIN,2014-11-21,42.5775
ABBV,2014-10-02,2014-10-24,2014-10-27,38.2447,35.386,-7.47%,43.962,35.386,WIN,2014-11-28,43.962
ABBV,2016-05-17,2016-06-02,2016-06-03,43.2442,39.3585,-8.99%,51.0156,39.3585,LOSS,2016-06-27,39.3585
ABBV,2016-06-27,2016-07-12,2016-07-13,43.6575,39.137,-10.35%,52.6986,39.137,LOSS,2016-10-28,39.137
ABBV,2017-04-11,2017-05-01,2017-05-02,46.1264,44.1338,-4.32%,50.1115,44.1338,WIN,2017-06-22,50.1115
ABBV,2017-04-18,2017-05-01,2017-05-02,46.1264,43.9044,-4.82%,50.5704,43.9044,WIN,2017-06-22,50.5704
ABBV,2017-07-27,2017-08-31,2017-09-01,52.8948,49.9759,-5.52%,58.7326,49.9759,WIN,2017-09-08,58.7326
ABBV,2017-10-24,2018-01-02,2018-01-03,69.4423,64.016,-7.81%,80.295,64.016,WIN,2018-01-26,80.295
ABBV,2017-10-26,2018-01-02,2018-01-03,69.4423,62.6467,-9.79%,83.0337,62.6467,WIN,2018-01-26,83.0337
ABBV,2019-10-02,2019-10-18,2019-10-21,59.466,54.5708,-8.23%,69.2565,54.5708,WIN,2019-11-19,69.2565
ABBV,2020-07-31,2020-11-20,2020-11-23,83.2148,75.8225,-8.88%,97.9994,75.8225,WIN,2021-05-14,97.9994
ABBV,2020-08-06,2020-11-20,2020-11-23,83.2148,74.1991,-10.83%,101.2462,74.1991,WIN,2021-08-18,101.2462
ABBV,2020-09-01,2020-11-20,2020-11-23,83.2148,74.2269,-10.80%,101.1906,74.2269,WIN,2021-08-17,101.1906
ABBV,2021-07-19,2021-07-28,2021-07-29,100.6064,97.3161,-3.27%,107.1871,97.3161,LOSS,2021-08-03,97.3161
ABBV,2021-08-10,2021-08-17,2021-08-18,100.7248,95.4741,-5.21%,111.2261,95.4741,LOSS,2021-09-01,95.4741
ABBV,2022-01-24,2022-02-02,2022-02-03,120.5759,113.2623,-6.07%,135.2031,113.2623,WIN,2022-03-15,135.2031
ABBV,2024-03-20,2024-07-25,2024-07-26,174.4445,164.3762,-5.77%,194.581,164.3762,WIN,2024-10-31,194.581
ABNB,2024-01-03,2024-01-29,2024-01-30,150.54,131.1366,-12.89%,189.3467,131.1366,LOSS,2024-08-02,131.1366
ABNB,2024-01-16,2024-01-29,2024-01-30,150.54,134.4277,-10.70%,182.7646,134.4277,LOSS,2024-08-01,134.4277
ABNB,2024-01-17,2024-01-29,2024-01-30,150.54,133.1408,-11.56%,185.3383,133.1408,LOSS,2024-08-01,133.1408
ABNB,2024-11-08,2025-02-14,2025-02-18,161.04,133.9562,-16.82%,215.2076,133.9562,LOSS,2025-03-07,133.9562
ABT,2006-03-02,2006-03-13,2006-03-14,13.5418,13.0809,-3.40%,14.4636,13.0809,LOSS,2006-03-28,13.0809
ABT,2006-04-11,2006-07-19,2006-07-20,14.1466,12.5711,-11.14%,17.2976,12.5711,WIN,2007-03-26,17.2976
ABT,2006-09-06,2006-09-15,2006-09-18,15.1439,14.7272,-2.75%,15.9774,14.7272,LOSS,2006-09-22,14.7272
ABT,2006-09-22,2007-01-04,2007-01-05,15.4574,14.6984,-4.91%,16.9753,14.6984,WIN,2007-02-26,16.9753
ABT,2006-10-03,2007-01-04,2007-01-05,15.4574,14.5996,-5.55%,17.1728,14.5996,WIN,2007-03-26,17.1728
ABT,2007-04-26,2007-05-18,2007-05-21,18.5672,17.461,-5.96%,20.7797,17.461,LOSS,2007-05-25,17.461
ABT,2007-10-11,2007-11-29,2007-11-30,18.4012,16.8575,-8.39%,21.4887,16.8575,LOSS,2008-03-03,16.8575
ABT,2007-10-12,2007-11-29,2007-11-30,18.4012,16.6548,-9.49%,21.8941,16.6548,LOSS,2008-03-06,16.6548
ABT,2008-06-11,2008-07-08,2008-07-09,18.2532,17.0872,-6.39%,20.5852,17.0872,LOSS,2008-10-08,17.0872
ABT,2011-01-14,2011-03-04,2011-03-07,17.1641,16.4421,-4.21%,18.608,16.4421,LOSS,2011-03-16,16.4421
ABT,2011-01-18,2011-03-04,2011-03-07,17.1641,16.3765,-4.59%,18.7392,16.3765,LOSS,2011-03-16,16.3765
ABT,2011-07-29,2011-10-19,2011-10-20,19.3051,18.3214,-5.10%,21.2726,18.3214,WIN,2012-03-13,21.2726
ABT,2012-01-25,2012-02-17,2012-02-21,20.5199,19.9856,-2.60%,21.5886,19.9856,WIN,2012-03-15,21.5886
ABT,2012-01-30,2012-02-17,2012-02-21,20.5199,19.6996,-4.00%,22.1605,19.6996,WIN,2012-03-26,22.1605
ABT,2012-03-07,2012-03-09,2012-03-12,21.0367,20.3993,-3.03%,22.3116,20.3993,WIN,2012-03-27,22.3116
ABT,2012-09-04,2012-09-12,2012-09-13,25.034,23.9644,-4.27%,27.1734,23.9644,LOSS,2012-11-07,23.9644
ABT,2012-10-17,2013-02-14,2013-02-15,27.1714,25.5642,-5.91%,30.3857,25.5642,WIN,2013-11-19,30.3857
ABT,2013-02-22,2013-03-28,2013-04-01,27.4365,26.5744,-3.14%,29.1608,26.5744,WIN,2013-04-11,29.1608
ABT,2013-02-26,2013-03-28,2013-04-01,27.4365,26.4762,-3.50%,29.3571,26.4762,WIN,2013-04-11,29.3571
ABT,2013-12-03,2014-01-06,2014-01-07,30.9659,29.479,-4.80%,33.9398,29.479,LOSS,2014-01-22,29.479
ABT,2014-08-08,2014-09-17,2014-09-18,34.9118,33.0812,-5.24%,38.5729,33.0812,LOSS,2014-10-01,33.0812
ABT,2015-04-01,2015-04-22,2015-04-23,39.4266,37.1098,-5.88%,44.0602,37.1098,LOSS,2015-08-24,37.1098
ABT,2015-04-30,2015-05-14,2015-05-15,39.5978,37.8289,-4.47%,43.1356,37.8289,LOSS,2015-08-24,37.8289
ABT,2015-06-05,2015-06-18,2015-06-19,40.6905,39.2022,-3.66%,43.667,39.2022,LOSS,2015-08-21,39.2022
ABT,2015-06-15,2015-06-18,2015-06-19,40.6905,39.0641,-4.00%,43.9433,39.0641,LOSS,2015-08-21,39.0641
ABT,2017-10-30,2017-12-19,2017-12-20,49.0508,46.8093,-4.57%,53.5336,46.8093,WIN,2018-01-24,53.5336
ABT,2018-03-22,2018-07-18,2018-07-19,56.7063,52.8955,-6.72%,64.328,52.8955,WIN,2018-09-28,64.328
ABT,2018-06-21,2018-07-18,2018-07-19,56.7063,53.7872,-5.15%,62.5446,53.7872,WIN,2018-09-24,62.5446
ABT,2019-03-08,2019-03-14,2019-03-15,69.8948,67.5263,-3.39%,74.6318,67.5263,LOSS,2019-04-17,67.5263
ABT,2019-03-22,2019-06-07,2019-06-10,71.9303,68.8593,-4.27%,78.0721,68.8593,WIN,2019-07-18,78.0721
ABT,2019-07-12,2019-07-17,2019-07-18,76.8703,74.5,-3.08%,81.6108,74.5,LOSS,2019-08-05,74.5
ABT,2020-01-31,2020-04-16,2020-04-17,87.9498,78.2142,-11.07%,107.4211,78.2142,LOSS,2020-06-25,78.2142
ABT,2020-05-14,2020-07-22,2020-07-23,90.8553,80.7232,-11.15%,111.1194,80.7232,WIN,2021-01-28,111.1194
ABT,2020-06-11,2020-07-22,2020-07-23,90.8553,78.5183,-13.58%,115.5292,78.5183,WIN,2021-02-11,115.5292
ABT,2021-09-13,2021-11-04,2021-11-05,117.3059,116.4058,-0.77%,119.106,116.4058,LOSS,2021-11-08,116.4058
ABT,2021-11-23,2021-12-06,2021-12-07,123.6937,114.0065,-7.83%,143.068,114.0065,LOSS,2022-01-24,114.0065
ABT,2023-05-17,2023-07-21,2023-07-24,108.385,102.9169,-5.05%,119.3213,102.9169,LOSS,2023-08-02,102.9169
ABT,2023-05-18,2023-07-21,2023-07-24,108.385,102.4592,-5.47%,120.2367,102.4592,LOSS,2023-08-03,102.4592
ABT,2024-09-19,2024-10-18,2024-10-21,116.0911,110.2499,-5.03%,127.7733,110.2499,LOSS,2024-10-30,110.2499
ABT,2024-10-25,2025-01-23,2025-01-24,120.3321,111.4204,-7.41%,138.1556,111.4204,WIN,2025-03-03,138.1556
ABT,2024-12-09,2025-01-23,2025-01-24,120.3321,111.2114,-7.58%,138.5736,111.2114,WIN,2025-03-04,138.5736
ACGL,2006-08-07,2006-09-21,2006-09-22,6.6658,6.1031,-8.44%,7.7911,6.1031,WIN,2007-04-27,7.7911
ACGL,2007-03-14,2007-03-26,2007-03-27,7.0641,6.7688,-4.18%,7.6547,6.7688,WIN,2007-04-27,7.6547
ACGL,2007-06-22,2007-07-12,2007-07-13,7.8734,7.3436,-6.73%,8.9332,7.3436,LOSS,2007-07-27,7.3436
ACGL,2008-06-12,2008-09-18,2008-09-19,8.3457,7.2754,-12.83%,10.4864,7.2754,LOSS,2008-10-07,7.2754
ACGL,2008-06-13,2008-09-18,2008-09-19,8.3457,7.2176,-13.52%,10.6021,7.2176,LOSS,2008-10-07,7.2176
ACGL,2009-06-17,2009-07-16,2009-07-17,6.4429,5.8602,-9.04%,7.6081,5.8602,WIN,2009-12-23,7.6081
ACGL,2010-01-14,2010-01-20,2010-01-21,7.7097,7.404,-3.96%,8.3209,7.404,LOSS,2010-02-02,7.404
ACGL,2010-02-02,2010-02-24,2010-02-25,7.8174,7.3841,-5.54%,8.6841,7.3841,LOSS,2010-05-06,7.3841
ACGL,2010-02-05,2010-02-24,2010-02-25,7.8174,7.3148,-6.43%,8.8226,7.3148,LOSS,2010-05-06,7.3148
ACGL,2010-04-06,2010-06-17,2010-06-18,8.2179,7.829,-4.73%,8.9955,7.829,LOSS,2010-07-01,7.829
ACGL,2010-12-20,2011-02-11,2011-02-14,9.7678,9.1994,-5.82%,10.9048,9.1994,WIN,2011-04-04,10.9048
ACGL,2011-03-11,2011-03-21,2011-03-22,9.7657,9.2724,-5.05%,10.7525,9.2724,WIN,2011-04-04,10.7525
ACGL,2012-01-05,2012-04-17,2012-04-18,12.0764,11.4865,-4.88%,13.2563,11.4865,WIN,2012-10-01,13.2563
ACGL,2012-07-26,2012-09-11,2012-09-12,12.9195,12.0819,-6.48%,14.5948,12.0819,WIN,2013-01-31,14.5948
ACGL,2012-10-31,2013-01-22,2013-01-23,14.441,13.8385,-4.17%,15.6459,13.8385,WIN,2013-02-11,15.6459
ACGL,2013-09-06,2013-10-11,2013-10-14,17.7057,16.6914,-5.73%,19.7345,16.6914,LOSS,2014-02-06,16.6914
ACGL,2015-01-30,2015-03-09,2015-03-10,19.1226,18.3744,-3.91%,20.6188,18.3744,WIN,2015-05-20,20.6188
ACGL,2017-01-09,2017-01-25,2017-01-26,28.0895,26.693,-4.97%,30.8827,26.693,WIN,2017-04-26,30.8827
ACGL,2017-06-07,2017-10-02,2017-10-03,31.6776,30.0654,-5.09%,34.902,30.0654,LOSS,2017-11-02,30.0654
ACGL,2018-12-06,2019-01-30,2019-01-31,27.7472,26.2089,-5.54%,30.8238,26.2089,WIN,2019-02-22,30.8238
ACGL,2018-12-13,2019-01-30,2019-01-31,27.7472,25.559,-7.89%,32.1237,25.559,WIN,2019-04-30,32.1237
ACGL,2018-12-14,2019-01-30,2019-01-31,27.7472,25.3808,-8.53%,32.4801,25.3808,WIN,2019-04-30,32.4801
ACGL,2019-03-08,2019-04-29,2019-04-30,32.8821,30.2744,-7.93%,38.0974,30.2744,WIN,2019-08-08,38.0974
ACGL,2019-03-20,2019-04-29,2019-04-30,32.8821,30.3872,-7.59%,37.8717,30.3872,WIN,2019-07-30,37.8717
ACGL,2020-01-27,2020-02-05,2020-02-06,43.5987,41.9637,-3.75%,46.8687,41.9637,LOSS,2020-02-26,41.9637
ACGL,2020-01-30,2020-02-05,2020-02-06,43.5987,41.6409,-4.49%,47.5143,41.6409,LOSS,2020-02-26,41.6409
ACGL,2020-09-08,2020-11-09,2020-11-10,32.8726,29.197,-11.18%,40.2237,29.197,WIN,2021-08-17,40.2237
ACGL,2021-01-22,2021-03-08,2021-03-09,34.9455,31.4944,-9.88%,41.8478,31.4944,WIN,2021-12-15,41.8478
ACGL,2022-03-04,2022-04-20,2022-04-21,47.9158,42.982,-10.30%,57.7834,42.982,LOSS,2022-05-09,42.982
ACGL,2023-01-20,2023-01-25,2023-01-26,61.932,59.0401,-4.67%,67.7159,59.0401,LOSS,2023-02-02,59.0401
ACGL,2024-06-05,2024-08-21,2024-08-22,99.6066,94.2501,-5.38%,110.3196,94.2501,WIN,2024-10-07,110.3196
ACGL,2024-06-12,2024-08-21,2024-08-22,99.6066,93.2276,-6.40%,112.3647,93.2276,LOSS,2024-11-01,93.2276
ACGL,2024-06-14,2024-08-21,2024-08-22,99.6066,92.4266,-7.21%,113.9667,92.4266,LOSS,2024-11-01,92.4266
ACGL,2024-06-26,2024-08-21,2024-08-22,99.6066,94.587,-5.04%,109.6458,94.587,WIN,2024-10-07,109.6458
ACGL,2024-09-30,2024-10-04,2024-10-07,109.5911,104.7504,-4.42%,119.2723,104.7504,LOSS,2024-10-08,104.7504
ACN,2006-08-10,2006-08-31,2006-09-01,21.0815,19.5697,-7.17%,24.1049,19.5697,WIN,2006-11-06,24.1049
ACN,2006-08-28,2006-08-31,2006-09-01,21.0815,19.4884,-7.56%,24.2676,19.4884,WIN,2006-11-14,24.2676
ACN,2007-01-26,2007-02-01,2007-02-02,27.2452,25.7131,-5.62%,30.3093,25.7131,LOSS,2007-02-28,25.7131
ACN,2007-02-22,2007-04-25,2007-04-26,28.1607,27.2712,-3.16%,29.9398,27.2712,LOSS,2007-05-08,27.2712
ACN,2007-02-23,2007-04-25,2007-04-26,28.1607,27.1631,-3.54%,30.156,27.1631,LOSS,2007-05-14,27.1631
ACN,2007-02-26,2007-04-25,2007-04-26,28.1607,27.0657,-3.89%,30.3508,27.0657,LOSS,2007-05-14,27.0657
ACN,2009-07-22,2009-07-23,2009-07-24,25.4517,24.2943,-4.55%,27.7665,24.2943,LOSS,2009-08-31,24.2943
ACN,2010-01-25,2010-04-20,2010-04-21,32.9843,31.1745,-5.49%,36.604,31.1745,LOSS,2010-05-06,31.1745
ACN,2010-02-05,2010-04-20,2010-04-21,32.9843,30.0678,-8.84%,38.8174,30.0678,LOSS,2010-05-06,30.0678
ACN,2010-07-20,2010-09-20,2010-09-21,31.2777,28.9579,-7.42%,35.9174,28.9579,WIN,2010-12-17,35.9174
ACN,2010-10-27,2010-12-14,2010-12-15,35.3637,34.0735,-3.65%,37.9441,34.0735,WIN,2010-12-17,37.9441
ACN,2011-05-03,2011-06-28,2011-06-29,45.4152,42.7387,-5.89%,50.7681,42.7387,LOSS,2011-08-05,42.7387
ACN,2011-06-03,2011-06-28,2011-06-29,45.4152,42.9085,-5.52%,50.4286,42.9085,LOSS,2011-08-05,42.9085
ACN,2011-06-06,2011-06-28,2011-06-29,45.4152,42.7086,-5.96%,50.8283,42.7086,LOSS,2011-08-05,42.7086
ACN,2013-03-18,2013-04-11,2013-04-12,61.9199,60.4474,-2.38%,64.8648,60.4474,LOSS,2013-04-19,60.4474
ACN,2014-12-09,2014-12-18,2014-12-19,75.3475,70.5429,-6.38%,84.9568,70.5429,LOSS,2015-01-28,70.5429
ACN,2015-06-05,2015-06-22,2015-06-23,83.6631,80.4808,-3.80%,90.0278,80.4808,LOSS,2015-08-24,80.4808
ACN,2015-08-12,2015-10-22,2015-10-23,91.6146,86.4836,-5.60%,101.8765,86.4836,LOSS,2016-01-04,86.4836
ACN,2016-06-23,2016-09-29,2016-09-30,104.9874,100.7245,-4.06%,113.5131,100.7245,LOSS,2016-10-07,100.7245
ACN,2016-11-09,2016-12-13,2016-12-14,109.1021,100.6962,-7.70%,125.9139,100.6962,LOSS,2017-01-05,100.6962
ACN,2016-12-02,2016-12-13,2016-12-14,109.1021,101.419,-7.04%,124.4683,101.419,LOSS,2016-12-28,101.419
ACN,2017-06-15,2017-07-20,2017-07-21,113.1296,109.8989,-2.86%,119.591,109.8989,WIN,2017-09-11,119.591
ACN,2017-09-28,2017-10-12,2017-10-13,122.8461,118.7383,-3.34%,131.0615,118.7383,WIN,2017-11-21,131.0615
ACN,2018-06-22,2018-06-28,2018-06-29,147.1927,142.5053,-3.18%,156.5675,142.5053,LOSS,2018-07-30,142.5053
ACN,2019-05-02,2019-06-10,2019-06-11,169.4437,163.4025,-3.57%,181.5261,163.4025,LOSS,2019-06-27,163.4025
ACN,2020-01-07,2020-02-04,2020-02-05,196.6987,186.2716,-5.30%,217.553,186.2716,LOSS,2020-02-25,186.2716
ACN,2020-01-27,2020-02-04,2020-02-05,196.6987,188.7417,-4.05%,212.6127,188.7417,LOSS,2020-02-24,188.7417
ACN,2020-01-31,2020-02-04,2020-02-05,196.6987,187.6701,-4.59%,214.7561,187.6701,LOSS,2020-02-24,187.6701
ACN,2020-09-04,2020-11-24,2020-11-25,232.6975,215.4239,-7.42%,267.2448,215.4239,WIN,2021-04-09,267.2448
ACN,2021-01-25,2021-03-26,2021-03-29,259.8493,233.8269,-10.01%,311.8942,233.8269,WIN,2021-08-20,311.8942
