Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,342.4,99,99,99,99,309.5150146484375,312.989990234375,291.17999267578125,293.1000061035156
2,CIEN,Information Technology,Communications Equipment,S&P 500,337.48,99,99,99,99,416.0,419.79998779296875,380.1099853515625,383.8900146484375
3,MU,Information Technology,Semiconductors,S&P 500,262.59,99,99,99,96,443.9150085449219,449.1000061035156,415.360107421875,422.8999938964844
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,243.61,99,99,99,99,433.29998779296875,439.7300109863281,409.25,411.2300109863281
5,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,235.85,99,99,97,91,301.8399963378906,302.9989929199219,284.8599853515625,290.8299865722656
6,FIX,Industrials,Construction & Engineering,S&P 500,216.81,99,99,98,98,1425.4200439453125,1450.050048828125,1346.0699462890625,1356.75
7,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,195.42,98,98,98,96,234.5,236.83999633789062,222.0449981689453,228.36000061035156
8,GLW,Information Technology,Electronic Components,S&P 500,184.83,98,98,95,97,132.36000061035156,134.77000427246094,124.41000366210938,124.58000183105469
9,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,177.44,98,98,93,73,359.0,362.0,346.6600036621094,357.05999755859375
10,APA,Energy,Oil & Gas Exploration & Production,S&P 500,175.2,98,88,73,81,38.33000183105469,39.5099983215332,38.130001068115234,39.11000061035156
11,ALB,Materials,Specialty Chemicals,S&P 500,174.91,98,98,99,79,163.5,164.08999633789062,154.69000244140625,156.6999969482422
12,MRNA,Health Care,Biotechnology,S&P 500,172.88,97,97,74,2,51.540000915527344,52.97999954223633,50.630001068115234,51.380001068115234
13,WBD,Communication Services,Broadcasting,S&P 500,166.35,97,98,99,98,27.600000381469727,27.675800323486328,27.33009910583496,27.420000076293945
14,GEV,Industrials,Heavy Electrical Equipment,S&P 500,161.14,97,96,94,98,877.77001953125,891.989990234375,844.3099975585938,851.0700073242188
